,short_window,long_window,regime,cumulative_return,sharpe
0,22,44,,3.853735353698702,0.7927385644240493
1,25,37,,3.8299786440277104,0.791215600587096
2,24,36,,3.8178469485473636,0.7917997776734557
3,26,39,,3.8114414020538114,0.7877354109885666
4,23,46,,3.796392267303447,0.7838810040030229
5,27,40,,3.723423212661774,0.7726153626617669
6,16,56,,3.7162818463897707,0.7748670370943859
7,21,42,,3.6949201226043673,0.7687229680858486
8,17,42,,3.68022040344239,0.7790943085853372
9,28,42,,3.675113958930966,0.7624227302135912
10,20,40,,3.67138981216429,0.7725654589321898
11,24,48,,3.6424607678604146,0.7565734495357295
12,20,50,,3.6330649195861877,0.7621256104467505
13,23,34,,3.6308426447677657,0.7702987116511356
14,13,58,,3.625392908172614,0.7613041145190483
15,25,50,,3.6145908648681675,0.7475207349338135
16,29,43,,3.6021263512039297,0.7454833225168853
17,10,60,,3.5817148204803453,0.7631823576224357
18,12,60,,3.566748026199344,0.7569386904437525
19,15,45,,3.5565517778396796,0.7606056313914155
20,19,47,,3.555760756301878,0.7501784002190232
21,26,52,,3.551372704620377,0.7392551505524653
22,21,52,,3.546768107910153,0.7405753047013598
23,12,54,,3.5415565954971395,0.7550379251131218
24,23,57,,3.541144058265679,0.7370772357371514
25,18,54,,3.539634202880862,0.7490473351903254
26,19,38,,3.537409209747308,0.7566493941035085
27,14,56,,3.5252822489929283,0.7437282087922857
28,13,65,,3.5218615712737877,0.7471661808200023
29,17,51,,3.5190742144775267,0.7434133758292446
30,22,55,,3.5113819551086483,0.7327811334090386
31,18,45,,3.485118639373777,0.7389090630258752
32,15,52,,3.478090660781854,0.7377595145457541
33,13,52,,3.4754889682769634,0.7408708679097994
34,15,60,,3.4681123570251495,0.7358337569734319
35,18,63,,3.4309890731430177,0.7240009416144263
36,14,49,,3.430320232238768,0.733161988402303
37,14,63,,3.4202936076355055,0.7272760972209092
38,24,60,,3.417404191284184,0.714091425648416
39,29,58,,3.3970407485961838,0.7103674998079402
40,20,60,,3.378692008361829,0.7133672483449655
41,16,64,,3.3680434512710646,0.7144633233566309
42,12,72,,3.3657374953460626,0.7187483481233687
43,19,76,,3.3500887941741935,0.702369201273339
44,15,82,,3.33961975128174,0.7028557431220595
45,9,54,,3.3366434643173304,0.7310708072551216
46,16,48,,3.3362417919158904,0.7164771782961982
47,11,66,,3.3313880220794707,0.7168106365413343
48,14,70,,3.321568080558787,0.7080405152235426
49,22,66,,3.3181828749847204,0.6989365476106084
50,12,66,,3.317497751541128,0.7133987262312989
51,18,72,,3.3105640427398635,0.6983178997215663
52,11,60,,3.303325017471311,0.7124322346564527
53,17,68,,3.2999862241363633,0.6987447253299958
54,13,78,,3.2964208240508888,0.7040865207823291
55,19,57,,3.2947875349807565,0.7008796836744862
56,17,76,,3.287419861068724,0.6932551874982399
57,15,67,,3.27747713550567,0.6997124044305629
58,28,56,,3.2760209324646126,0.6869025097380747
59,27,54,,3.274190967941276,0.6901723975056625
60,17,59,,3.2620293468475263,0.6969678970196691
61,20,70,,3.26158242538451,0.688297757577039
62,22,33,,3.259421876182552,0.7069000718982735
63,25,62,,3.2410102478027203,0.6802684477324661
64,21,63,,3.2367177668762244,0.6870328165289679
65,18,81,,3.21769801979065,0.6756878016263524
66,10,55,,3.2006315138244372,0.6985998263259616
67,26,65,,3.2000963993835407,0.6709544157616204
68,23,69,,3.1969346770477194,0.6729234206335768
69,21,73,,3.1742946758270376,0.6688892569717814
70,19,66,,3.171898321228022,0.6752092900541369
71,16,80,,3.1710576867675844,0.6720932283082074
72,16,72,,3.153106648178104,0.6719726433093723
73,29,145,,3.146871417999276,0.600069003774383
74,13,71,,3.1319836197662307,0.6738867183175848
75,11,55,,3.1204462497711183,0.6808450437270627
76,10,50,,3.1083486989593605,0.688655825549177
77,11,49,,3.1024321400451895,0.6860893736648098
78,15,75,,3.0956558860015875,0.6620887332160105
79,14,42,,3.0941414783477703,0.6820019452317224
80,9,49,,3.091489142532351,0.6826328220236797
81,18,36,,3.088191849441529,0.6826881355047768
82,13,45,,3.083829671173086,0.6811241671780672
83,22,77,,3.078705309829712,0.6479198160090639
84,14,84,,3.077419518966669,0.6592520829896489
85,25,150,,3.0733564182281405,0.5867640023604469
86,14,77,,3.067767893371576,0.658326710641384
87,9,45,,3.0408956388854955,0.6768486980644554
88,8,48,,3.035535324249259,0.675427222751563
89,12,48,,3.0185221207427966,0.6668088554772658
90,17,85,,3.0180196949005094,0.6366486301262277
91,10,45,,3.0106066732025285,0.6688101742184186
92,29,130,,3.004067723922733,0.5786793132663259
93,27,81,,3.003687992782596,0.6195144166954331
94,16,40,,3.0002035727691636,0.6629960638930982
95,24,72,,2.9956904920196648,0.6322396781508863
96,19,85,,2.977508443222034,0.6284406971704986
97,18,90,,2.965967309570307,0.6258382528187635
98,10,40,,2.9653329402923543,0.6609277317505077
99,15,90,,2.9595976946258546,0.6284757414691593
100,16,88,,2.952079889526367,0.6272869668990326
101,20,80,,2.947919988174438,0.6222169555591578
102,28,154,,2.9322297936248627,0.5613048532107849
103,27,148,,2.9299858704376223,0.5611350958440062
104,21,126,,2.92180869148254,0.5870251161132758
105,26,156,,2.9117407845306307,0.5574751349051309
106,21,31,,2.899893127593997,0.6459729868011367
107,17,34,,2.8960803579712042,0.64514951505195
108,19,114,,2.8946260113525266,0.5920615874218996
109,11,44,,2.87320881141663,0.6404255140360887
110,9,40,,2.865751449127204,0.6402577859043506
111,21,115,,2.86487457077026,0.5859353205439618
112,28,84,,2.8648690431213315,0.5909640458200047
