,short_window,long_window,regime,cumulative_return,sharpe
170,25,62,,3.1888253044891304,0.5854959856167968
171,24,48,,3.1847837121963574,0.5843025268524913
172,21,73,,3.184656404113778,0.584693906027802
173,24,60,,3.1826554868316834,0.5845409520537087
174,17,59,,3.180950229759215,0.5829136156300296
175,26,52,,3.1735432704162756,0.5804832080981177
176,16,80,,3.164863476409916,0.5814131095318696
177,17,85,,3.1615302735901,0.5816656617431581
178,23,46,,3.1600835477447697,0.5799170670924426
179,17,76,,3.1536929689026025,0.579641260654767
180,15,90,,3.143030272598282,0.5779344915574407
181,18,72,,3.1316047782897956,0.5760494738810632
182,20,50,,3.1300970608139074,0.5725466201452808
183,27,40,,3.126728292922962,0.5746442647735869
184,18,54,,3.1229464997863987,0.5729983973116402
185,19,57,,3.1190094887161237,0.5732080507353762
186,16,88,,3.103066586761472,0.5723528248213372
187,21,52,,3.1008226294326957,0.5704036102087441
188,21,63,,3.07674008689882,0.565177706749596
189,19,66,,3.072750358505254,0.5642557905902453
190,23,69,,2.917599938583365,0.5291742419009685
191,17,93,,2.911630938949604,0.5283464202077036
192,29,58,,2.8708145136260934,0.5213208783739668
193,26,78,,2.8679095470428497,0.522765626466053
194,29,72,,2.850498674469007,0.52181659939887
195,26,65,,2.8490257080078174,0.5177190254883164
196,27,67,,2.8459656747436504,0.5175975693251638
197,18,90,,2.8425152667999245,0.517139386937939
198,20,80,,2.8409389422607387,0.5164597057957737
199,19,85,,2.838090266571041,0.5163608477305024
200,28,70,,2.831631138153095,0.5184761526719416
201,22,77,,2.816946953659064,0.51240402353066
202,16,96,,2.797395615997319,0.5087372374171516
203,24,84,,2.7877589062500037,0.509080708187005
204,24,72,,2.782779828033453,0.5065187076152436
205,25,87,,2.7643360865020763,0.5048981621074417
206,25,75,,2.7555549680328397,0.5022287909140667
207,19,95,,2.7432907819366528,0.498698485312374
208,21,84,,2.739772980041516,0.4984017794287734
209,18,99,,2.7349944084930624,0.49710260343464124
210,23,80,,2.713150997390755,0.4938190779420003
211,27,81,,2.7082871533966117,0.4972601739562998
212,19,114,,2.686281705627455,0.49027913678446694
213,20,90,,2.6638173841095125,0.48491268670251125
214,21,94,,2.6508488290405294,0.48201810534921563
215,22,110,,2.6489550833129987,0.4842758979642443
216,25,100,,2.645808037414556,0.4843610976129405
217,17,102,,2.645502756423941,0.48164914133587194
218,23,92,,2.645047091293332,0.48267200302939317
219,20,110,,2.6325501928711255,0.48052464824925334
220,20,120,,2.6324879598236093,0.48190888096699114
221,22,88,,2.6288689336395366,0.47858676502138164
222,26,91,,2.600195473709101,0.4774155777817977
223,24,108,,2.594876256332397,0.4753323189568628
224,24,96,,2.586523548507695,0.4728317096721832
225,28,84,,2.5857898955535874,0.475094027884761
226,18,108,,2.582379033737196,0.4701485136207582
227,21,115,,2.57502200309754,0.4706854881787218
228,27,94,,2.563791975402843,0.4708285360873931
229,29,174,,2.5603304817199724,0.4493667712306951
230,22,99,,2.555627356491096,0.4662090799403889
231,26,104,,2.529165401229865,0.45524914871007544
232,20,100,,2.5278653800964395,0.45966104508239486
233,19,104,,2.5216512675476106,0.45843529417999557
234,21,105,,2.521600366821292,0.4596020572782142
235,23,103,,2.5168299077606293,0.45864610897974173
236,29,159,,2.50512360740663,0.4392929075847498
237,25,112,,2.504534391250619,0.449399436011552
238,21,126,,2.4976414746093916,0.4472011519323288
239,26,117,,2.496172196044922,0.4485297395072265
240,29,87,,2.494748588562021,0.4570267592072954
241,28,168,,2.4793126600647044,0.43427341069681724
242,22,121,,2.4766551182556276,0.44315940209521376
243,23,115,,2.4622792121887347,0.44043633242157726
244,28,98,,2.4535161638641467,0.44055678810765553
245,23,126,,2.4266512930297903,0.43413190603862845
246,22,132,,2.409650080719005,0.43110551963820465
247,24,120,,2.3995785027313263,0.42801100372154327
248,29,101,,2.394774480896007,0.43048939651356943
249,27,108,,2.3790639279174823,0.4263420032184094
250,28,112,,2.128146110229507,0.35439031851480485
251,26,156,,2.1080184554290744,0.3464886822279239
252,28,154,,2.0975884664917013,0.34434005335698
253,27,162,,2.091864991912856,0.34310445397969835
254,29,145,,2.0560608939361615,0.3378099894023858
255,27,121,,2.0412696567535416,0.33356264406196684
256,29,130,,2.0309527923584003,0.3325389177832194
257,26,130,,2.027671591644289,0.3302545516803955
258,29,116,,2.027224339370731,0.33140745748571626
259,27,148,,2.0183309648895222,0.32901378933749365
260,28,126,,2.0161039720153844,0.3281740240294203
261,23,138,,2.0025424831390444,0.3239742298511534
262,25,137,,2.0018215570068296,0.32475316759523787
263,25,150,,1.9941864275360162,0.3237312133967214
264,27,135,,1.9642780891418554,0.31641387736279136
265,24,132,,1.957327130889892,0.3128307532251155
266,25,125,,1.9513596115875305,0.31144652195127837
267,24,144,,1.9309610511016841,0.30823910957563194
268,26,143,,1.9067106870269854,0.30279322340630593
269,28,140,,1.8988041607666022,0.30106000943330496
