,short_ma,long_ma,signal,regime,cumulative_return,sharpe
351,10,42,6,0.0,1.6210024420165983,0.38473931957585794
550,13,42,5,0.0,1.620521013183593,0.38237000990894593
184,7,55,11,0.0,1.6180720935058557,0.3792266716993052
410,12,24,5,0.0,1.6152885406494217,0.39224989483166117
73,6,51,10,0.0,1.6123294360351499,0.38030811251540486
371,10,51,6,0.0,1.6123294360351499,0.38030811251540486
13,6,24,10,0.0,1.612224930419918,0.39232089407054116
562,13,46,8,0.0,1.6107657238769553,0.374318355037288
92,6,60,8,0.0,1.6089275476074192,0.381171578106155
910,20,28,5,0.0,1.6082731072998013,0.37768086898706377
830,18,33,5,0.0,1.608265235595707,0.37660765659994394
241,9,37,6,0.0,1.6063754748535144,0.3779520929094979
193,7,60,10,0.0,1.6026778033447207,0.3742121441286252
350,10,42,5,0.0,1.602472405395505,0.37498259382378635
870,18,51,5,0.0,1.6020953228759744,0.36811762740127163
64,6,46,11,0.0,1.6016711376953068,0.373376657116469
421,12,28,6,0.0,1.6006452606201185,0.3789128437903747
23,6,28,10,0.0,1.599121592407223,0.38093067537312036
670,15,51,5,0.0,1.5990635485839788,0.3709310366025932
401,12,20,6,0.0,1.598994429321281,0.3849756290381374
606,15,20,15,0.0,1.5980043365478518,0.36889550839941687
94,6,60,11,0.0,1.597842297973631,0.37223804920505216
2,6,20,8,0.0,1.5971944610595692,0.37690616196877064
382,10,55,8,0.0,1.5965598986816474,0.3694792385779923
392,10,60,8,0.0,1.5961561907958925,0.36815730825300585
450,12,42,5,0.0,1.594944702758788,0.3718370995036771
472,12,51,8,0.0,1.5948013781738277,0.3669414480261159
90,6,60,5,0.0,1.5935715228271465,0.37594365457499535
260,9,46,5,0.0,1.5934898370361341,0.3732083949826821
43,6,37,10,0.0,1.5933756024169912,0.3726640407703634
321,10,28,6,0.0,1.5929517645263676,0.3778403996919375
250,9,42,5,0.0,1.592812240600587,0.37533122084528503
255,9,42,13,0.0,1.592474617309567,0.3651007572063856
44,6,37,11,0.0,1.5923711218261736,0.3715602244611561
140,7,37,5,0.0,1.5917829431152315,0.37251293472877745
33,6,33,10,0.0,1.5911563049316368,0.3710051559208901
331,10,33,6,0.0,1.5911563049316368,0.3710051559208901
42,6,37,8,0.0,1.591053726806639,0.3778571502145988
560,13,46,5,0.0,1.5903366748046839,0.36690114322828604
93,6,60,10,0.0,1.5902053393554711,0.3687755575955024
391,10,60,6,0.0,1.5902053393554711,0.3687755575955024
311,10,24,6,0.0,1.5900581573486328,0.38166310865835057
231,9,33,6,0.0,1.5893847375488268,0.37484750978180004
183,7,55,10,0.0,1.588776689453128,0.36822025502473726
340,10,37,5,0.0,1.5887262805175832,0.372828771629549
680,15,55,5,0.0,1.58476961120605,0.36501680471155756
341,10,37,6,0.0,1.5843692346191383,0.3679686568265858
175,7,51,13,0.0,1.5841387719726563,0.3629230118445029
345,10,37,13,0.0,1.5831312426757893,0.3616653098144548
543,13,37,10,0.0,1.5831312426757893,0.3616653098144548
880,18,55,5,0.0,1.5831163079834005,0.3626490923539348
325,10,28,13,0.0,1.582537529296876,0.36483935239858634
523,13,28,10,0.0,1.582537529296876,0.36483935239858634
271,9,51,6,0.0,1.5811776361084013,0.3662443810655457
710,16,24,5,0.0,1.5808794531250039,0.3673336608236681
120,7,28,5,0.0,1.5804233319091792,0.36738222285519995
20,6,28,5,0.0,1.5802248748779295,0.3671552209034804
185,7,55,13,0.0,1.5797975616455087,0.3583540490518818
330,10,33,5,0.0,1.5796174584960978,0.37098596687944757
742,16,37,8,0.0,1.5794615142822224,0.3593600276539348
41,6,37,6,0.0,1.579370886230471,0.36580851989182356
440,12,37,5,0.0,1.5791840270996151,0.3645585743969545
191,7,60,6,0.0,1.5782420721435557,0.3653423636426708
480,12,55,5,0.0,1.5758656158447297,0.3613317646295359
37,6,33,16,0.0,1.575762211303714,0.3615602771502037
481,12,55,6,0.0,1.575410481567383,0.3601217478585914
700,16,20,5,0.0,1.5752556530761752,0.37203096924258944
890,18,60,5,0.0,1.574806470336916,0.35811434093195593
156,7,42,15,0.0,1.5746164172363295,0.3571978996541811
84,6,55,11,0.0,1.5744009979248077,0.3618113467925404
66,6,46,15,0.0,1.5737934197997987,0.35769214572613933
760,16,46,5,0.0,1.5735997369384729,0.3582493580139881
209,9,20,20,0.0,1.5734094970703136,0.36052185673558956
364,10,46,11,0.0,1.5725716271972696,0.35429613738570187
36,6,33,15,0.0,1.57169418701172,0.359666944728369
65,6,46,13,0.0,1.571635215454102,0.35767392990612157
561,13,46,6,0.0,1.571635215454102,0.35767392990612157
580,13,55,5,0.0,1.5705658032226542,0.35978493053245714
740,16,37,5,0.0,1.5692007800292964,0.356923410846639
112,7,24,8,0.0,1.5691289978027345,0.3675696713429935
860,18,46,5,0.0,1.5683269000244153,0.35436708742632866
17,6,24,16,0.0,1.5674762548828158,0.3587082141693024
711,16,24,6,0.0,1.5674762548828158,0.3587082141693024
3,6,20,10,0.0,1.5666879272461023,0.36488375871549167
301,10,20,6,0.0,1.5666879272461023,0.36488375871549167
122,7,28,8,0.0,1.566307575683591,0.3652016929472089
424,12,28,11,0.0,1.566203934936524,0.3572619735303042
800,18,20,5,0.0,1.5658243896484416,0.36213435533739063
640,15,37,5,0.0,1.5630853112792997,0.35431856038651743
610,15,24,5,0.0,1.561479786376956,0.3604243870886732
641,15,37,6,0.0,1.5613304968261696,0.35375131453034014
111,7,24,6,0.0,1.5610388189697306,0.35763833934252526
124,7,28,11,0.0,1.5607591992187466,0.3585064686667115
901,20,24,6,0.0,1.5605120617675812,0.35559112808304066
272,9,51,8,0.0,1.5602152111816399,0.3540440019693966
32,6,33,8,0.0,1.5601624908447218,0.3617953353128316
273,9,51,10,0.0,1.5595047857666058,0.3504559574848747
46,6,37,15,0.0,1.5594325585937439,0.35259211508613825
660,15,46,5,0.0,1.5592505444335987,0.3519447239873257
157,7,42,16,0.0,1.5592367968750043,0.3501924508342399
55,6,42,13,0.0,1.5591901977539049,0.35246100842479333
551,13,42,6,0.0,1.5591901977539049,0.35246100842479333
590,13,60,5,0.0,1.5591140588378931,0.35196064296666796
132,7,33,8,0.0,1.5585587890625001,0.3581780850013066
10,6,24,5,0.0,1.5581932916259764,0.35365358984784245
681,15,55,6,0.0,1.557838993530278,0.34816567649878744
620,15,28,5,0.0,1.5568739367675806,0.3542780106174167
731,16,33,6,0.0,1.5567937255859399,0.3514872701858688
165,7,46,13,0.0,1.5561741027832072,0.3494714941389814
110,7,24,5,0.0,1.5559976074218775,0.35563055699377183
521,13,28,6,0.0,1.5555919842529284,0.3548340591486363
123,7,28,10,0.0,1.5548269036865254,0.35554332285120727
103,7,20,10,0.0,1.5544517663574207,0.3600568448503132
630,15,33,5,0.0,1.554118009643554,0.3503168623841904
310,10,24,5,0.0,1.5537885681152346,0.35594729493874594
54,6,42,11,0.0,1.553557315673826,0.3500623666638739
750,16,42,5,0.0,1.5534517883300765,0.34760967236346196
226,9,28,15,0.0,1.553306734008791,0.34966467056475986
850,18,42,5,0.0,1.5531986376953144,0.3480577008592103
173,7,51,10,0.0,1.5507395397949157,0.34927636954810865
160,7,46,5,0.0,1.5499874890136742,0.3500245553161498
25,6,28,13,0.0,1.5493779083251993,0.35153049675241443
661,15,46,6,0.0,1.5490999658203148,0.34589260178979414
316,10,24,15,0.0,1.5488706524658213,0.3489578233886842
613,15,24,10,0.0,1.5488706524658213,0.3489578233886842
11,6,24,6,0.0,1.547710055541994,0.35287952180388354
161,7,46,6,0.0,1.546455738525388,0.351343836319652
902,20,24,8,0.0,1.5459548742675753,0.34498359105913706
52,6,42,8,0.0,1.5444457696533185,0.34833475797125113
552,13,42,8,0.0,1.5439238641357402,0.34249994729105154
631,15,33,6,0.0,1.5436341760253873,0.34428131937915185
47,6,37,16,0.0,1.543289262695314,0.34429076508141643
19,6,24,20,0.0,1.5423599499511707,0.3465709990402441
100,7,20,5,0.0,1.5415718609619171,0.34624370171245095
471,12,51,6,0.0,1.541100699462892,0.3444249820300179
164,7,46,11,0.0,1.5408308215332027,0.34301995003286007
74,6,51,11,0.0,1.539218092041015,0.342219187459548
671,15,51,6,0.0,1.5378191577148417,0.3387211011196793
840,18,37,5,0.0,1.5373224145507731,0.3398555510888389
912,20,28,8,0.0,1.5368452270507837,0.33772557304909906
451,12,42,6,0.0,1.5367257495117204,0.34116611005818176
461,12,46,6,0.0,1.536559581298831,0.3423276109274699
820,18,28,5,0.0,1.5363164941406293,0.34044904201914766
282,9,55,8,0.0,1.536285623779304,0.3419929270444955
29,6,28,20,0.0,1.5362024377441421,0.34262596267289824
252,9,42,8,0.0,1.5343485705566418,0.3408163423567968
400,12,20,5,0.0,1.5339468170165986,0.34830233241555725
242,9,37,8,0.0,1.533908874511716,0.34049993042136234
86,6,55,15,0.0,1.533663936157233,0.3360376520214007
362,10,46,8,0.0,1.5335886236572296,0.3397434916378757
363,10,46,10,0.0,1.5333859606933624,0.33644754153023343
133,7,33,10,0.0,1.5325942346191352,0.34131575740877773
441,12,37,6,0.0,1.5324576770019525,0.3396642985079762
730,16,33,5,0.0,1.5311140911865238,0.3375097291809908
150,7,42,5,0.0,1.5309623364257787,0.343641538515417
62,6,46,8,0.0,1.5304678619384833,0.33971619854748847
4,6,20,11,0.0,1.53026374267578,0.34817241374979624
131,7,33,6,0.0,1.530078304443359,0.3429258319232965
76,6,51,15,0.0,1.5293038751220742,0.3348183860220174
293,9,60,10,0.0,1.5292921807861348,0.33247933958175024
12,6,24,8,0.0,1.5286783544921903,0.34184069030965275
71,6,51,6,0.0,1.5280814349365242,0.3379438738784445
24,6,28,11,0.0,1.5278686602783162,0.34070864449548727
56,6,42,15,0.0,1.5278602099609364,0.3348919429510395
153,7,42,10,0.0,1.5269218420410162,0.33618771872758146
174,7,51,11,0.0,1.5268874407958977,0.3343477056657632
6,6,20,15,0.0,1.5266904168701214,0.3453126310648511
601,15,20,6,0.0,1.5266904168701214,0.3453126310648511
930,20,37,5,0.0,1.5265038970947247,0.33264849301420135
163,7,46,10,0.0,1.5259868933105358,0.3356036961757224
102,7,20,8,0.0,1.5251395153808605,0.34310446501720493
170,7,51,5,0.0,1.5249984936523482,0.3364782626795284
219,9,24,20,0.0,1.524951695556638,0.33327783120597887
430,12,33,5,0.0,1.5247397760009764,0.33521831976014965
221,9,28,6,0.0,1.5245023046874955,0.34403321616355287
534,13,33,11,0.0,1.523655816040042,0.33084148996996776
190,7,60,5,0.0,1.5230280993652376,0.3349158316950295
222,9,28,8,0.0,1.521641743774415,0.3387440341942261
570,13,51,5,0.0,1.521462401733395,0.3346884875689102
741,16,37,6,0.0,1.521372546997068,0.3336714252029795
950,20,46,5,0.0,1.520407174682624,0.3265217367420775
425,12,28,13,0.0,1.5203184521484419,0.3304188109678364
223,9,28,10,0.0,1.5200728521728522,0.33598328573323655
202,9,20,8,0.0,1.5200377038574227,0.341186479508476
431,12,33,6,0.0,1.5192172717285128,0.3342394179148262
147,7,37,16,0.0,1.5190840289306649,0.3297267075940819
262,9,46,8,0.0,1.518844371337894,0.33231099983445367
34,6,33,11,0.0,1.5178651397705083,0.3335606178248158
232,9,33,8,0.0,1.5175151354980454,0.3334396287733991
61,6,46,6,0.0,1.517476037597658,0.3326217532701553
372,10,51,8,0.0,1.5171494079589867,0.32952162933965806
443,12,37,10,0.0,1.517062262573244,0.3279435867446665
14,6,24,11,0.0,1.5165656573486304,0.3399567862423227
205,9,20,13,0.0,1.5164806805419933,0.34046144101018355
228,9,28,18,0.0,1.515899224853513,0.3281542345378761
322,10,28,8,0.0,1.5155373809814456,0.3343630995879734
8,6,20,18,0.0,1.5154228118896467,0.3343827289778299
801,18,20,6,0.0,1.5154228118896467,0.3343827289778299
415,12,24,13,0.0,1.5151249957275335,0.33012173179472865
462,12,46,8,0.0,1.5148278845214802,0.32789753916669134
770,16,51,5,0.0,1.514617627563478,0.3294089891330775
200,9,20,5,0.0,1.514485706176756,0.33311030468636144
500,13,20,5,0.0,1.5139946484374986,0.3393990185350859
651,15,42,6,0.0,1.5135506854248018,0.3278824024038025
920,20,33,5,0.0,1.512769035644532,0.3281626979211981
771,16,51,6,0.0,1.5123280548095663,0.32521817465643615
121,7,28,6,0.0,1.5122667462158217,0.3308312201098867
236,9,33,15,0.0,1.511481044921876,0.3250228478441851
227,9,28,16,0.0,1.511008583984375,0.3253872880021381
317,10,24,16,0.0,1.5105292089843827,0.325123313723539
713,16,24,10,0.0,1.5105292089843827,0.325123313723539
614,15,24,11,0.0,1.5104766662597637,0.3254834211155324
530,13,33,5,0.0,1.5101773278808643,0.32961421061592866
810,18,24,5,0.0,1.5092840893554642,0.3272128544105663
911,20,28,6,0.0,1.5091415814208988,0.3285232761784101
812,18,24,8,0.0,1.509133056640623,0.3278814665813652
822,18,28,8,0.0,1.508114600219728,0.32422505118635314
642,15,37,8,0.0,1.5080473522949227,0.32285895910068696
354,10,42,11,0.0,1.5080138195800765,0.32328605632477275
722,16,28,8,0.0,1.5078341198730476,0.3267700031938722
114,7,24,11,0.0,1.5077348150634793,0.3352086399747867
352,10,42,8,0.0,1.5062322900390606,0.3254651035943524
115,7,24,13,0.0,1.5057782330322271,0.33195969148928517
143,7,37,10,0.0,1.5041447003173807,0.3257768367199251
264,9,46,11,0.0,1.504095062255862,0.3218817707312403
0,6,20,5,0.0,1.5040335223388688,0.3235261396813319
540,13,37,5,0.0,1.5038790917968763,0.3251546974541168
166,7,46,15,0.0,1.5037506066894661,0.3206069864769366
217,9,24,16,0.0,1.5034978039550762,0.32564548881582384
335,10,33,13,0.0,1.5034153118896454,0.32170719722577934
533,13,33,10,0.0,1.5034153118896454,0.32170719722577934
403,12,20,10,0.0,1.5033738897705076,0.3332379762499261
308,10,20,18,0.0,1.503296417236328,0.3232416114804624
931,20,37,6,0.0,1.503193222656255,0.3198849365637645
720,16,28,5,0.0,1.5024425823974579,0.3247855272524186
171,7,51,6,0.0,1.5020936535644556,0.32658913894686625
245,9,37,13,0.0,1.5020648669433645,0.3204566562111274
5,6,20,13,0.0,1.5017523229980425,0.33156954030007524
417,12,24,16,0.0,1.50152968017578,0.3198072306983383
138,7,33,18,0.0,1.5013149926757832,0.3203020147239694
39,6,33,20,0.0,1.4995996899414115,0.31976989428703356
732,16,33,8,0.0,1.4993793121337884,0.31918379108134365
128,7,28,18,0.0,1.49914351074219,0.3208529585182317
761,16,46,6,0.0,1.4988031958007801,0.3201210443471074
940,20,42,5,0.0,1.498676187744148,0.31677199063604217
263,9,46,10,0.0,1.498438007812503,0.31992621501970564
414,12,24,11,0.0,1.4983816308593796,0.3248461156672338
444,12,37,11,0.0,1.4983225195312508,0.3189107879547437
49,6,37,20,0.0,1.4969529791259797,0.31706717661669864
623,15,28,10,0.0,1.4963852929687536,0.31771740354253464
113,7,24,10,0.0,1.4951870159912053,0.3280605881710092
26,6,28,15,0.0,1.4941620251464816,0.32097417233089776
621,15,28,6,0.0,1.4941620251464816,0.32097417233089776
16,6,24,15,0.0,1.4934263336181697,0.32128538277258833
611,15,24,6,0.0,1.4934263336181697,0.32128538277258833
752,16,42,8,0.0,1.4933358758544915,0.31297311339817785
246,9,37,15,0.0,1.4923174322509778,0.3176107484302563
312,10,24,8,0.0,1.4921456738281234,0.32670015978720407
201,9,20,6,0.0,1.4916206036376933,0.32365384241297057
48,6,37,18,0.0,1.4912427520751947,0.3166471872651992
841,18,37,6,0.0,1.4912427520751947,0.3166471872651992
408,12,20,18,0.0,1.4911392840576134,0.31426259031896164
57,6,42,16,0.0,1.4911174975585946,0.31654974345345654
326,10,28,15,0.0,1.4895988128662117,0.31451031912245114
1,6,20,6,0.0,1.4890530999755884,0.317890110589375
67,6,46,16,0.0,1.4888008087158218,0.31443502774471127
803,18,20,10,0.0,1.4887207482910165,0.31570884804288685
77,6,51,16,0.0,1.4881118804931606,0.3128106380294543
434,12,33,11,0.0,1.487128668823243,0.3128272220738731
134,7,33,11,0.0,1.48687392822266,0.31481560156373367
501,13,20,6,0.0,1.4866925018310595,0.32371244565085755
980,20,60,5,0.0,1.4866403118896498,0.3102912855676318
416,12,24,15,0.0,1.4861868505859368,0.3118718881560008
355,10,42,13,0.0,1.485610123291015,0.3108683359046779
553,13,42,10,0.0,1.485610123291015,0.3108683359046779
220,9,28,5,0.0,1.4844303173828068,0.3179912515464323
454,12,42,11,0.0,1.4837769702148458,0.30839171075483957
203,9,20,10,0.0,1.4831734082031247,0.3239249618706453
105,7,20,13,0.0,1.4820324267578158,0.3214613461253541
125,7,28,13,0.0,1.4812575244140629,0.3139149009003608
714,16,24,11,0.0,1.4812065539550778,0.308744732608295
383,10,55,10,0.0,1.4809471502685558,0.3078276773154891
216,9,24,15,0.0,1.478692253417974,0.31231692545976675
218,9,24,18,0.0,1.4782399676513662,0.31007098595392185
309,10,20,20,0.0,1.478108253173824,0.3079924189400985
751,16,42,6,0.0,1.4776128161621138,0.3094754581960624
318,10,24,18,0.0,1.4775569958496053,0.3075290426534592
813,18,24,10,0.0,1.4775569958496053,0.3075290426534592
900,20,24,5,0.0,1.4775068707275385,0.3107801001888525
402,12,20,8,0.0,1.476531215820316,0.3169985278462344
151,7,42,6,0.0,1.4750499975585991,0.31416885619690127
453,12,42,10,0.0,1.47472142272949,0.30618261187000234
507,13,20,16,0.0,1.4744778436279298,0.3055402922702828
705,16,20,13,0.0,1.4744778436279298,0.3055402922702828
154,7,42,11,0.0,1.4740064318847652,0.30734384751413685
104,7,20,11,0.0,1.4738462438964783,0.3168325266110221
127,7,28,16,0.0,1.4732414025878882,0.31010842962340845
524,13,28,11,0.0,1.472858999633784,0.30587566553255346
208,9,20,18,0.0,1.471823267822269,0.31000000280324463
51,6,42,6,0.0,1.4709796728515703,0.31099350949562343
118,7,24,18,0.0,1.4706945269775331,0.30898656902661126
508,13,20,18,0.0,1.4702464221191422,0.3025147169171992
81,6,55,6,0.0,1.4684241021728512,0.3066755229637419
921,20,33,6,0.0,1.468411083374026,0.30238639303253784
632,15,33,8,0.0,1.4682021093750062,0.30306475358390284
412,12,24,8,0.0,1.4678378070068314,0.3114591747363326
502,13,20,8,0.0,1.4669804785156222,0.31196282324014646
15,6,24,13,0.0,1.466801262817384,0.3111117209019671
511,13,24,6,0.0,1.466801262817384,0.3111117209019671
176,7,51,15,0.0,1.4655837127685574,0.2991756216792307
148,7,37,18,0.0,1.4648939782714905,0.30003284804359764
284,9,55,11,0.0,1.4642376971435627,0.2987460384391978
712,16,24,8,0.0,1.4637336804199248,0.30478005825018356
35,6,33,13,0.0,1.4632671197509777,0.30294898644063833
531,13,33,6,0.0,1.4632671197509777,0.30294898644063833
327,10,28,16,0.0,1.4624414520263735,0.29938658763004916
723,16,28,10,0.0,1.4624414520263735,0.29938658763004916
821,18,28,6,0.0,1.4621199108886693,0.3029029749469509
247,9,37,16,0.0,1.4599448632812504,0.2958011011354927
181,7,55,6,0.0,1.459773515014649,0.30158352301234326
237,9,33,16,0.0,1.4596958496093817,0.298967104946233
452,12,42,8,0.0,1.458121838378904,0.29864110423675594
28,6,28,18,0.0,1.4577873815917968,0.30085376274334763
624,15,28,11,0.0,1.4577096289062468,0.2966695643251257
27,6,28,16,0.0,1.4574589440917918,0.30080127061549145
721,16,28,6,0.0,1.4574589440917918,0.30080127061549145
38,6,33,18,0.0,1.4572056738281207,0.30014331368103303
482,12,55,8,0.0,1.4563318792724582,0.29538907065864833
332,10,33,8,0.0,1.4561464819335959,0.2988634688126511
515,13,24,13,0.0,1.4547588635253919,0.2945575446442486
136,7,33,15,0.0,1.45399989868164,0.298774088682866
805,18,20,13,0.0,1.453015214843755,0.29326520398542333
22,6,28,8,0.0,1.4526005334472676,0.30114772827240505
119,7,24,20,0.0,1.452106649169923,0.29633748320571013
832,18,33,8,0.0,1.4519246667480479,0.2940674725386885
129,7,28,20,0.0,1.451192160644533,0.2934455671387311
145,7,37,13,0.0,1.4511859375000011,0.29681186219132843
313,10,24,10,0.0,1.4493639270019516,0.30143929977057254
204,9,20,11,0.0,1.446564676513673,0.29962722357265315
9,6,20,20,0.0,1.446056899414066,0.2940592655354503
106,7,20,15,0.0,1.445909645996095,0.2974914120369227
135,7,33,13,0.0,1.4458959631347639,0.29425629595934216
195,7,60,13,0.0,1.4453738336181667,0.2892177175496026
126,7,28,15,0.0,1.4452116760253937,0.29474675911849263
334,10,33,11,0.0,1.4443145422363282,0.29221233872555574
180,7,55,5,0.0,1.4433174761962784,0.29190686154785733
505,13,20,13,0.0,1.4408988403320349,0.2931887250942987
514,13,24,11,0.0,1.4396645593261697,0.29274208149027214
343,10,37,10,0.0,1.438862132568359,0.28912965573840177
107,7,20,16,0.0,1.4387761108398422,0.2952510342704218
970,20,55,5,0.0,1.438381649169922,0.2850871481558114
804,18,20,11,0.0,1.437593989868163,0.2858971300856373
91,6,60,6,0.0,1.435997416381838,0.28850066904206884
353,10,42,10,0.0,1.43568960083008,0.2859476555789216
652,15,42,8,0.0,1.434199590454099,0.284235009201349
18,6,24,18,0.0,1.4337145391845714,0.28835808543342295
230,9,33,5,0.0,1.4332414031982437,0.2904395032174398
374,10,51,11,0.0,1.4332069360351578,0.2813146375357469
225,9,28,13,0.0,1.4331387835693352,0.28813078045555296
433,12,33,10,0.0,1.4323222387695353,0.28394793470322255
406,12,20,15,0.0,1.4323193023681666,0.287456594067471
320,10,28,5,0.0,1.4318829968261655,0.2897768291492477
532,13,33,8,0.0,1.4317022521972658,0.2867777071633511
155,7,42,13,0.0,1.4311265112304687,0.28448288458350685
960,20,51,5,0.0,1.4307213684082092,0.28040479928506984
235,9,33,13,0.0,1.4300540502929704,0.28324170048756897
212,9,24,8,0.0,1.428840698852536,0.2912132955866006
516,13,24,15,0.0,1.4284626293945346,0.2802685150739913
615,15,24,13,0.0,1.4284626293945346,0.2802685150739913
144,7,37,11,0.0,1.4281644799804707,0.2828640772949376
45,6,37,13,0.0,1.4276928784179648,0.28201277073471165
541,13,37,6,0.0,1.4276928784179648,0.28201277073471165
411,12,24,6,0.0,1.427412663574221,0.2888484183667682
137,7,33,16,0.0,1.4273084020996103,0.2822387165357167
336,10,33,15,0.0,1.4272222003173816,0.2796205999970242
633,15,33,10,0.0,1.4272222003173816,0.2796205999970242
214,9,24,11,0.0,1.427017104492189,0.2894256167347419
811,18,24,6,0.0,1.426946171264648,0.2846680883492047
602,15,20,8,0.0,1.4260570458984396,0.2889603671779454
463,12,46,10,0.0,1.4253305450439548,0.2787036381065273
254,9,42,11,0.0,1.4252620776367197,0.280045678679009
303,10,20,10,0.0,1.425000599365233,0.2884113553222206
506,13,20,15,0.0,1.4246930932617148,0.2815638826592614
605,15,20,13,0.0,1.4246930932617148,0.2815638826592614
432,12,33,8,0.0,1.4232721899414091,0.281443586940532
139,7,33,20,0.0,1.4205506573486373,0.2765293744464606
243,9,37,10,0.0,1.4181188598632801,0.27846218305295495
265,9,46,13,0.0,1.4179469116210892,0.27419525290712604
96,6,60,15,0.0,1.4176747332763677,0.27498925958932185
691,15,60,6,0.0,1.4176747332763677,0.27498925958932185
572,13,51,8,0.0,1.416265703735351,0.2727793414184911
442,12,37,8,0.0,1.4151864361572273,0.27672795032861996
407,12,20,16,0.0,1.4145342767333957,0.27453483097838677
7,6,20,16,0.0,1.414229520874023,0.27977853109059075
701,16,20,6,0.0,1.414229520874023,0.27977853109059075
393,10,60,10,0.0,1.4132104815673874,0.2704307110548642
346,10,37,15,0.0,1.412636907958985,0.269980195333289
304,10,20,11,0.0,1.412559477539067,0.2819394134583265
141,7,37,6,0.0,1.4103865881347661,0.2778608363768166
234,9,33,11,0.0,1.4077310668945315,0.2734522827565264
146,7,37,15,0.0,1.4073636853027334,0.27018630757735923
253,9,42,10,0.0,1.40709303894043,0.2724691925469034
622,15,28,8,0.0,1.4066624798584004,0.272544972226033
544,13,37,11,0.0,1.4064193103027338,0.2663614024052291
831,18,33,6,0.0,1.4062197222900328,0.2719085698317392
109,7,20,20,0.0,1.4055919238281271,0.2736636870106267
324,10,28,11,0.0,1.4049040368652297,0.27365473517408573
244,9,37,11,0.0,1.4045153491211015,0.2708517260711222
302,10,20,8,0.0,1.402615664062497,0.2774053350837796
522,13,28,8,0.0,1.401879203491206,0.2716545857036421
662,15,46,8,0.0,1.4014569549560538,0.2647720857580005
604,15,20,11,0.0,1.3998935046386751,0.26964749737698906
851,18,42,6,0.0,1.398109702148442,0.26267365414199345
542,13,37,8,0.0,1.396697976074216,0.26477778629593146
802,18,20,8,0.0,1.3965349566650402,0.27060469093460476
294,9,60,11,0.0,1.3963074359130854,0.2615640937382441
167,7,46,16,0.0,1.3949191070556677,0.26118320372276943
607,15,20,16,0.0,1.3943439721679685,0.2592806023542476
706,16,20,15,0.0,1.3943439721679685,0.2592806023542476
791,16,60,6,0.0,1.3942865100097679,0.2597466283819185
589,13,55,20,0.0,1.3938268463134749,0.25375260519165915
975,20,55,13,0.0,1.3938268463134749,0.25375260519165915
423,12,28,10,0.0,1.3932290814209005,0.26451753394087985
333,10,33,10,0.0,1.3928948315429652,0.26482090669582614
238,9,33,18,0.0,1.3912235247802769,0.2576639555406868
307,10,20,16,0.0,1.39014805175781,0.2652543902451247
703,16,20,10,0.0,1.39014805175781,0.2652543902451247
101,7,20,6,0.0,1.38920846191406,0.2629255954579696
315,10,24,13,0.0,1.3891608020019561,0.26547459662286743
513,13,24,10,0.0,1.3891608020019561,0.26547459662286743
525,13,28,13,0.0,1.3890652947998061,0.2586131759430096
781,16,55,6,0.0,1.3880259802246078,0.2579047782950481
814,18,24,11,0.0,1.3879008380126947,0.2579848135339693
797,16,60,16,0.0,1.3864992645263658,0.24785939407675883
596,13,60,15,0.0,1.38466466796875,0.24761820507867288
695,15,60,13,0.0,1.38466466796875,0.24761820507867288
306,10,20,15,0.0,1.3836419549560495,0.26199941885851363
603,15,20,10,0.0,1.3836419549560495,0.26199941885851363
58,6,42,18,0.0,1.3825849719238272,0.2539079170420232
97,6,60,16,0.0,1.3820973321533208,0.2532419812516528
413,12,24,10,0.0,1.3820165606689476,0.2617877852853307
512,13,24,8,0.0,1.3811814794921857,0.260240620987437
149,7,37,20,0.0,1.3810153448486338,0.25303992707246387
177,7,51,16,0.0,1.3807991088867198,0.25272308451233433
496,12,60,15,0.0,1.379376685180665,0.24458960294262588
435,12,33,13,0.0,1.3792801593017603,0.2535566288919233
275,9,51,13,0.0,1.3787334222412064,0.2512681423444009
87,6,55,16,0.0,1.3784007916259855,0.25255489132508746
405,12,20,13,0.0,1.3779882934570327,0.2586229108272711
158,7,42,18,0.0,1.3775335528564425,0.2502853282165092
196,7,60,15,0.0,1.3775122210693385,0.25043287836654354
643,15,37,10,0.0,1.3774739294433587,0.2496238952865907
344,10,37,11,0.0,1.3764165386962868,0.2526094907428648
299,9,60,20,0.0,1.3747092028808585,0.2407319247496491
256,9,42,15,0.0,1.3744147961425752,0.24932201075453475
409,12,20,20,0.0,1.3743012414550777,0.24932268570153748
266,9,46,15,0.0,1.3734148455810575,0.24866154752154981
891,18,60,6,0.0,1.3683716229248024,0.2446736051815871
342,10,37,8,0.0,1.3680852014160159,0.24905727631768323
233,9,33,10,0.0,1.3675870874023464,0.25048423586272484
582,13,55,8,0.0,1.3645188250732412,0.24363098984292975
98,6,60,18,0.0,1.3638958441162103,0.24205239515417365
699,15,60,20,0.0,1.363838152465818,0.23473606570003355
986,20,60,15,0.0,1.363838152465818,0.23473606570003355
983,20,60,10,0.0,1.3624305603027318,0.2357337334852767
789,16,55,20,0.0,1.361231538696287,0.23251292735382484
504,13,20,11,0.0,1.361004341430664,0.24956034127093646
977,20,55,16,0.0,1.3607490753173839,0.2324605362202592
894,18,60,11,0.0,1.3588682250976578,0.2338989511556842
213,9,24,10,0.0,1.3582073461914077,0.24654347164296253
