Date,pred_close
2021-07-14,4362.716482949625
2021-07-15,4348.484251003775
2021-07-16,4315.701662196289
2021-07-19,4247.213581035075
2021-07-20,4311.612421763465
2021-07-21,4347.147955213889
2021-07-22,4355.914717899575
2021-07-23,4400.1074416768215
2021-07-26,4410.589377019935
2021-07-27,4389.804718013986
2021-07-28,4388.987064722725
2021-07-29,4407.447815744223
2021-07-30,4383.620941067932
2021-08-02,4375.542779784177
2021-08-03,4411.437223583415
2021-08-04,4391.001735161048
2021-08-05,4417.371662539519
2021-08-06,4424.771936163099
2021-08-09,4420.613056408863
2021-08-10,4425.001307634322
2021-08-11,4430.646475563023
2021-08-12,4449.017620744383
2021-08-13,4456.168556378014
2021-08-16,4467.847508868189
2021-08-17,4436.301383256957
2021-08-18,4388.617927620417
2021-08-19,4394.133069683266
2021-08-20,4429.908201358407
2021-08-23,4467.66781019965
2021-08-24,4474.350263125602
2021-08-25,4484.283849686131
2021-08-26,4458.16326029761
2021-08-27,4497.429123832045
2021-08-30,4516.797620973202
2021-08-31,4510.703936855549
2021-09-01,4512.109871966846
2021-09-02,4524.936168801399
2021-09-03,4523.420174342975
2021-09-07,4508.060564571475
2021-09-08,4502.116385850139
2021-09-09,4481.381399646875
2021-09-10,4446.773578834837
2021-09-13,4456.8966038291355
2021-09-14,4431.284430185746
2021-09-15,4468.835121062754
2021-09-16,4461.903330146853
2021-09-17,4421.251498019847
2021-09-20,4346.190536291544
2021-09-21,4342.659871394798
2021-09-22,4384.000304923735
2021-09-23,4437.198902623123
2021-09-24,4443.68169036181
2021-09-27,4431.344329741925
2021-09-28,4341.103943898921
2021-09-29,4347.915935702465
2021-09-30,4296.133499867868
2021-10-01,4345.502421877874
2021-10-04,4289.072170074375
2021-10-05,4334.212573008734
2021-10-06,4351.994949381795
2021-10-07,4388.109024887024
2021-10-08,4379.7113993036455
2021-10-11,4349.641335113384
2021-10-12,4339.129206498052
2021-10-13,4352.244287371745
2021-10-14,4426.507075339252
2021-10-15,4459.529749359715
2021-10-18,4474.579634596826
2021-10-19,4507.661721185208
2021-10-20,4524.177928078056
2021-10-21,4537.7317853754685
2021-10-22,4532.864824688837
2021-10-25,4554.3877578994025
2021-10-26,4562.675811123916
2021-10-27,4539.627143689694
2021-10-28,4584.248417137166
2021-10-29,4593.184651737897
2021-11-01,4601.452738443684
2021-11-02,4618.387755241526
2021-11-03,4648.228447960564
2021-11-04,4667.667071411394
2021-11-05,4685.090537435642
2021-11-08,4689.249904178139
2021-11-09,4672.843269644156
2021-11-10,4634.405286154475
2021-11-11,4636.95856561015
2021-11-12,4670.449722338292
2021-11-15,4670.399562547345
2021-11-16,4688.451730417344
2021-11-17,4676.254135428543
2021-11-18,4692.082227907722
2021-11-19,4685.519574094129
2021-11-22,4670.539328178431
2021-11-23,4678.27903262036
2021-11-24,4689.010305953422
2021-11-26,4582.453378404834
2021-11-29,4642.942677368938
2021-11-30,4554.9064003980275
2021-12-01,4501.089327606382
2021-12-02,4564.979752589641
2021-12-03,4526.4122302223695
2021-12-06,4579.510995328125
2021-12-07,4674.339297583852
2021-12-08,4688.7609679634725
2021-12-09,4655.090599555054
2021-12-10,4699.542401087482
2021-12-13,4656.606594013478
2021-12-14,4621.81858754464
2021-12-15,4697.378225252842
2021-12-16,4656.307096232581
2021-12-17,4608.404495878312
2021-12-20,4555.923718876552
2021-12-21,4636.918632572697
2021-12-22,4684.123378748064
2021-12-23,4713.275957053433
2021-12-27,4778.502677826577
2021-12-28,4773.675650177398
2021-12-29,4780.367842868583
2021-12-30,4766.075711366554
2021-12-31,4753.559139066392
2022-01-03,4783.858574727876
2022-01-04,4780.8465523297555
2022-01-05,4688.132753105982
2022-01-06,4683.614476014671
2022-01-07,4664.64482225978
2022-01-10,4657.922923284636
2022-01-11,4700.589425849966
2022-01-12,4713.834532589511
2022-01-13,4646.692486983414
2022-01-14,4650.50268314233
2022-01-18,4564.989492354874
2022-01-19,4520.7568355401745
2022-01-20,4470.859531266309
2022-01-21,4386.294019635966
2022-01-24,4398.451681587313
2022-01-25,4344.914140057837
2022-01-26,4338.411385800423
2022-01-27,4315.052993831811
2022-01-28,4420.114380428963
2022-01-31,4503.592447271109
2022-02-01,4534.500618259619
2022-02-02,4577.227020381127
2022-02-03,4465.583500439916
2022-02-04,4488.612201355411
2022-02-07,4471.996648857193
2022-02-08,4509.566819264666
2022-02-09,4575.033138262528
2022-02-10,4492.1530930056515
2022-02-11,4406.939399999092
2022-02-14,4390.014122966482
2022-02-15,4459.23025157882
2022-02-16,4463.159759861833
2022-02-17,4368.6606616709605
2022-02-18,4337.3541342844455
2022-02-22,4293.360588706202
2022-02-23,4214.310706126968
2022-02-24,4277.3435447815145
2022-02-25,4373.039173131187
2022-02-28,4362.35757260081
2022-03-01,4294.8566166458995
2022-03-02,4374.924304691919
2022-03-03,4351.935536813877
2022-03-04,4317.407095088483
2022-03-07,4189.965188952053
2022-03-08,4159.656013525336
2022-03-09,4266.551884904012
2022-03-10,4248.240639278832
2022-03-11,4193.176876537438
2022-03-14,4162.059300596432
2022-03-15,4251.163055836814
2022-03-16,4346.320075169135
2022-03-17,4399.987642564463
2022-03-18,4451.301595691381
2022-03-21,4449.366791327964
2022-03-22,4499.662938988096
2022-03-23,4444.439931085153
2022-03-24,4508.190590437327
2022-03-25,4531.029852919052
2022-03-28,4563.403858575038
2022-03-29,4619.335434398638
2022-03-30,4590.262722168176
2022-03-31,4518.413448025258
2022-04-01,4533.822243611182
2022-04-04,4570.505121405983
2022-04-05,4513.137417198865
2022-04-06,4469.283637251707
2022-04-07,4488.2932240440505
2022-04-08,4476.394639847884
2022-04-11,4400.845228893177
2022-04-12,4385.8055704095605
2022-04-13,4434.815095082492
2022-04-14,4380.958089253393
2022-04-18,4380.060569887227
2022-04-19,4450.393849571721
2022-04-20,4447.6413919170445
2022-04-21,4382.025567522865
2022-04-22,4260.467940551591
2022-04-25,4284.743818405095
2022-04-26,4164.144097344428
2022-04-27,4172.880666757894
2022-04-28,4276.1465276344525
2022-04-29,4120.988658564433
2022-05-02,4144.376269828741
2022-05-03,4164.423141618336
2022-05-04,4288.7828990469725
2022-05-05,4135.889038405225
2022-05-06,4112.421074077749
2022-05-09,3980.671026284895
2022-05-10,3990.455107449106
2022-05-11,3924.759416980021
2022-05-12,3919.673068081529
2022-05-13,4013.2344703746517
2022-05-16,3997.3966381302403
2022-05-17,4078.022658218207
2022-05-18,3913.2898694423425
2022-05-19,3890.460590219981
2022-05-20,3891.0291490154227
2022-05-23,3963.227350247791
2022-05-24,3931.0427830255753
2022-05-25,3968.1941435280555
2022-05-26,4047.0947642051024
2022-05-27,4147.229047065312
2022-05-31,4121.207803282162
2022-06-01,4090.3697586033254
2022-06-02,4165.759437408222
2022-06-03,4097.6604598680415
2022-06-06,4110.516462986552
2022-06-07,4149.662527408628
2022-06-08,4104.871295057851
2022-06-09,4007.180719294451
2022-06-10,3890.5304730355233
2022-06-13,3739.700712140653
2022-06-14,3725.588279307162
2022-06-15,3779.953944375523
2022-06-16,3657.0602651084937
2022-06-17,3665.108963602421
2022-06-21,3754.8207236874364
2022-06-22,3749.933552987947
2022-06-23,3785.678734884999
2022-06-24,3901.381545480944
2022-06-27,3889.782459065675
2022-06-28,3811.430430665343
2022-06-29,3808.717662553988
2022-06-30,3775.356044703436
2022-07-01,3815.2004502926757
2022-07-05,3821.244218113513
2022-07-06,3834.8981514986885
2022-07-07,3892.2858222245336
2022-07-08,3889.0541681204218
2022-07-11,3844.2232462263223
2022-07-12,3830.7855615984736
2022-07-13,3819.4114561813053
2022-07-14,3804.6624628206387
2022-07-15,3877.716735497746
2022-07-18,3845.285174010223
2022-07-19,3944.6455652030513
2022-07-20,3964.8317601685008
2022-07-21,3988.3605709358776
2022-07-22,3951.139327617855
2022-07-25,3956.335735863473
2022-07-26,3910.666950665256
2022-07-27,4012.955426100743
2022-07-28,4061.645973462313
2022-07-29,4119.352864993651
2022-08-01,4107.72358530616
2022-08-02,4080.3563059678913
2022-08-03,4144.166864876245
2022-08-04,4140.945437525627
2022-08-05,4134.21331179699
2022-08-08,4129.0970131204085
2022-08-09,4111.553747983803
2022-08-10,4199.0913489748145
2022-08-11,4196.128999379379
2022-08-12,4268.815893332284
2022-08-15,4285.76113688362
2022-08-16,4293.7998521181835
2022-08-17,4262.72220921463
2022-08-18,4272.396718019977
2022-08-19,4217.282795487637
2022-08-22,4127.032669879401
2022-08-23,4117.796937497774
2022-08-24,4129.805094052804
2022-08-25,4188.0006783046765
2022-08-26,4046.9150655365647
2022-08-29,4019.93688981933
2022-08-30,3975.6044004109986
2022-08-31,3944.5270010015765
2022-09-01,3956.3457191228363
2022-09-02,3913.8684114971475
2022-09-06,3897.8408973248347
2022-09-07,3969.3312611189385
2022-09-08,3995.5714061256876
2022-09-09,4056.589574341911
2022-09-12,4099.525624910047
2022-09-13,3922.276020339889
2022-09-14,3935.5608166227566
2022-09-15,3891.0191657560595
2022-09-16,3863.0733443629856
2022-09-19,3889.5628273596844
2022-09-20,3845.7192741660197
2022-09-21,3779.8940448193434
2022-09-22,3748.038681661983
2022-09-23,3717.017764902565
2022-09-26,3685.136705002373
2022-09-27,3679.7810952047635
2022-09-28,3752.170263807545
2022-09-29,3672.9002718131355
2022-09-30,3617.561800816892
2022-10-03,3711.1983904536887
2022-10-04,3824.7005711897577
2022-10-05,3816.9825214259035
2022-10-06,3777.8772269036835
2022-10-07,3672.082996996117
2022-10-10,3644.570048680454
2022-10-11,3620.810455898767
2022-10-12,3608.8951900764437
2022-10-13,3702.602472260704
2022-10-14,3614.989035457109
2022-10-17,3710.7141341877877
2022-10-18,3753.1185784686427
2022-10-19,3728.077406159244
2022-10-20,3698.4357993237873
2022-10-21,3786.180522286958
2022-10-24,3831.1678308629484
2022-10-25,3893.488114604339
2022-10-26,3850.6101197399753
2022-10-27,3827.1883577390536
2022-10-28,3921.43814451563
2022-10-31,3901.4374012050944
2022-11-01,3885.4367067170147
2022-11-02,3779.3295479528924
2022-11-03,3753.0276880504753
2022-11-04,3804.1391388131865
2022-11-07,3840.712063717031
2022-11-08,3848.1071224679804
2022-11-09,3781.963354673281
2022-11-10,3977.037127942486
2022-11-11,4007.7040527077284
2022-11-14,3974.9140555040476
2022-11-15,4007.033176303028
2022-11-16,3953.9787521807625
2022-11-17,3940.9058813557563
2022-11-18,3959.6590047871173
2022-11-21,3944.2809218609855
2022-11-22,3997.8442091626293
2022-11-23,4016.5956633563537
2022-11-25,4015.4587892596014
2022-11-28,3953.44326908358
2022-11-29,3947.1499197786625
2022-11-30,4069.305811829337
2022-12-01,4065.775146932591
2022-12-02,4060.917926011191
2022-12-05,3988.250998577013
2022-12-06,3930.8233948137154
2022-12-07,3923.50274377091
2022-12-08,3953.0144759192235
2022-12-09,3923.9614867133564
2022-12-12,3979.992895130589
2022-12-13,4009.0057078048726
2022-12-14,3984.7403001989933
2022-12-15,3885.4338973835374
2022-12-16,3843.479467934279
2022-12-19,3824.6123836807765
2022-12-20,3849.0119526942035
2022-12-21,3897.9781281271416
2022-12-22,3871.068525189205
2022-12-23,3893.7843521774075
2022-12-27,3874.3175468736003
2022-12-28,3812.0775945514024
2022-12-29,3865.0900528753864
2022-12-30,3855.269854379959
2023-01-03,3839.846658884818
2023-01-04,3868.7951498588336
2023-01-05,3823.7409842311545
2023-01-06,3929.778515633825
2023-01-09,3926.7618897495486
2023-01-10,3937.426214637432
2023-01-11,3976.033155300215
2023-01-12,3972.6223277909676
2023-01-13,3988.5003365669627
2023-01-17,3980.401721776219
2023-01-18,3918.456327909871
2023-01-19,3888.525785856564
2023-01-20,3962.0904761510387
2023-01-23,4009.165439954684
2023-01-24,4006.312906212244
2023-01-25,4005.5848587611217
2023-01-26,4049.6777499447358
2023-01-27,4059.7810519144386
2023-01-30,4007.130802997635
2023-01-31,4065.8050967106806
2023-02-01,4108.302127360965
2023-02-02,4168.691593731437
2023-02-03,4125.526415186209
2023-02-06,4100.193772804989
2023-02-07,4152.973560599384
2023-02-08,4106.9556048175855
2023-02-09,4070.692023916039
2023-02-10,4079.628258516769
2023-02-13,4126.334328712237
2023-02-14,4125.177244602628
2023-02-15,4136.617085856347
2023-02-16,4079.578342219953
2023-02-17,4068.2884933508126
2023-02-21,3986.754970637316
2023-02-22,3980.481587851125
2023-02-23,4001.695283515561
2023-02-24,3959.527213436001
2023-02-27,3971.694858646712
2023-02-28,3959.636785794866
2023-03-01,3940.9264532892876
2023-03-02,3970.8073225399094
2023-03-03,4034.926875500261
2023-03-06,4037.699543167795
2023-03-07,3975.8140488576264
2023-03-08,3981.4390067734703
2023-03-09,3907.9441992945376
2023-03-10,3851.3644420947207
2023-03-13,3845.549802250976
2023-03-14,3908.9116014762462
2023-03-15,3881.623944718752
2023-03-16,3949.793048568606
2023-03-17,3906.2684726863026
2023-03-20,3941.106151957825
2023-03-21,3992.2703561942953
2023-03-22,3926.5447159471205
2023-03-23,3938.2636014747486
2023-03-24,3960.4746490989833
2023-03-27,3966.9973698751237
2023-03-28,3960.7539368670223
2023-03-29,4017.144255633069
2023-03-30,4040.1033172271523
2023-03-31,4098.428440356616
2023-04-03,4113.5878979525905
2023-04-04,4089.7415437458353
2023-04-05,4079.5483924418636
2023-04-06,4094.1497614900213
2023-04-10,4098.228775169352
2023-04-11,4098.059303254308
2023-04-12,4081.1143031971033
2023-04-13,4135.240857029008
2023-04-14,4126.683499295818
2023-04-17,4140.32696243337
2023-04-18,4143.86785408361
2023-04-19,4143.518683500029
2023-04-20,4118.854189013751
2023-04-21,4122.574292344268
2023-04-24,4126.084990722287
2023-04-25,4060.8480431956486
2023-04-26,4045.2495656818237
2023-04-27,4124.39952434882
2023-04-28,4158.439029859547
2023-05-01,4156.833429560986
2023-05-02,4108.6712644632735
2023-05-03,4079.9175295441714
2023-05-04,4050.4656969520374
2023-05-05,4125.297043714986
2023-05-08,4127.162208756991
2023-05-09,4108.262194323513
2023-05-10,4126.683499295818
2023-05-11,4119.6820690585055
2023-05-12,4113.159348282365
2023-05-15,4125.326749998945
2023-05-16,4099.016722176653
2023-05-17,4147.75742932917
2023-05-18,4186.933200035205
2023-05-19,4180.8794489550055
2023-05-22,4181.527630331221
2023-05-23,4134.602415418024
2023-05-24,4104.3429127939935
2023-05-25,4140.287029395917
2023-05-26,4194.313994128321
2023-05-30,4194.383633449733
2023-05-31,4168.7617200411105
2023-06-01,4209.842588826604
2023-06-02,4271.03022895787
2023-06-05,4262.472871224681
2023-06-06,4272.506290378841
2023-06-07,4256.219454957216
2023-06-08,4282.559676051728
2023-06-09,4287.476309541045
2023-06-12,4327.440514242644
2023-06-13,4357.440452123232
2023-06-14,4361.011050057431
2023-06-15,4414.120041916681
2023-06-16,4397.9130725699615
2023-06-20,4377.08848052656
2023-06-21,4354.129418932476
2023-06-22,4370.28671547651
2023-06-23,4336.815525267094
2023-06-26,4317.356935297536
2023-06-27,4366.815950135943
2023-06-28,4365.269762405299
2023-06-29,4384.797991696269
2023-06-30,4438.595097969188
2023-07-03,4443.791262720675
2023-07-05,4435.044466553715
2023-07-06,4399.907776489557
2023-07-07,4387.301598349258
2023-07-10,4397.853173013782
2023-07-11,4427.50442729905
2023-07-12,4460.317696367018
2023-07-13,4498.097271726988
2023-07-14,4493.489388795538
2023-07-17,4510.813509214414
2023-07-18,4542.918210361724
2023-07-19,4553.630004164321
2023-07-20,4522.861598806897
2023-07-21,4524.327433474374
2023-07-24,4542.579266531636
2023-07-25,4555.365143340474
2023-07-26,4554.657062408078
2023-07-27,4525.394911743845
2023-07-28,4570.096051266222
2023-07-31,4576.808210476133
2023-08-01,4564.610615487333
2023-08-02,4501.438498189964
2023-08-03,4489.9689506522855
2023-08-04,4466.171782259953
2023-08-07,4506.474930791639
2023-08-08,4487.465343999295
2023-08-09,4455.879285350611
2023-08-10,4456.996436422768
2023-08-11,4452.228821341506
2023-08-14,4477.831255219664
2023-08-15,4426.108231952985
2023-08-16,4392.667235015789
2023-08-17,4358.786974666611
2023-08-18,4358.138793290395
2023-08-21,4388.119251640518
2023-08-22,4375.93139641695
2023-08-23,4424.2630334297055
2023-08-24,4364.721413622715
2023-08-25,4394.043463843127
2023-08-28,4421.5704753312075
2023-08-29,4485.719978069649
2023-08-30,4502.914559610934
2023-08-31,4495.723690939851
2023-09-01,4503.8120789771
2023-09-05,4484.922291297115
2023-09-06,4453.655209959792
2023-09-07,4439.35333869253
2023-09-08,4445.686621034901
2023-09-11,4475.5769865566235
2023-09-12,4450.084612025593
2023-09-13,4455.609980841935
2023-09-14,4493.170411484176
2023-09-15,4438.535198413008
2023-09-18,4441.7366592449
2023-09-19,4432.1824365401735
2023-09-20,4390.542992218601
2023-09-21,4318.533985925872
2023-09-22,4308.62036588407
2023-09-25,4325.954226068179
2023-09-26,4262.213306481237
2023-09-27,4263.190691922309
2023-09-28,4288.3144163392935
2023-09-29,4276.6948764170365
2023-10-02,4277.034307235386
2023-10-03,4218.250441163475
2023-10-04,4252.4594185892465
2023-10-05,4246.914083254178
2023-10-06,4297.0909187902125
2023-10-09,4324.179153854573
2023-10-10,4346.699439024937
2023-10-11,4365.359855233699
2023-10-12,4338.091921500801
2023-10-13,4316.3196503002855
2023-10-16,4362.048335054682
2023-10-17,4361.619785384456
2023-10-18,4303.1748631426335
2023-10-19,4266.67168401637
2023-10-20,4212.974410337083
2023-10-23,4205.873147506138
2023-10-24,4236.432147911065
2023-10-25,4175.683284203517
2023-10-26,4126.2744291560575
2023-10-27,4106.46715559118
2023-10-30,4155.785917810241
2023-10-31,4182.694454206064
2023-11-01,4226.63783999336
2023-11-02,4306.346130702304
2023-11-03,4346.798784630308
2023-11-06,4354.418689959878
2023-11-07,4366.785756863723
2023-11-08,4371.174008089182
2023-11-09,4335.838139826023
2023-11-10,4403.54850073343
2023-11-13,4399.867843452104
2023-11-14,4483.795400459726
2023-11-15,4490.956075858589
2023-11-16,4496.302232994655
2023-11-17,4502.066713047453
2023-11-20,4535.338238069606
2023-11-21,4526.172631997652
2023-11-22,4544.554003932506
2023-11-24,4547.2665285497305
2023-11-27,4538.3804537399465
2023-11-28,4542.8286045215855
2023-11-29,4538.529959136265
2023-11-30,4555.704087170561
2023-12-01,4582.463118170067
2023-12-04,4557.6788245714315
2023-12-05,4555.086099066565
2023-12-06,4537.2930089517495
2023-12-07,4573.447017494431
2023-12-08,4592.177560012866
2023-12-11,4610.199534610644
2023-12-12,4631.403490509848
2023-12-13,4694.625280609903
2023-12-14,4707.052247069927
2023-12-15,4706.693336721112
2023-12-18,4728.006864979181
2023-12-19,4755.743281419758
2023-12-20,4685.908677715163
2023-12-21,4734.180415171741
2023-12-22,4742.039431737767
2023-12-26,4762.106270046088
2023-12-27,4768.918261849631
2023-12-28,4770.683594298004
2023-12-29,4757.1993763220025
2024-01-02,4730.270873407453
2024-01-03,4692.351532416398
2024-01-04,4676.264362182037
2024-01-05,4684.8017533965
2024-01-08,4750.925993535811
2024-01-09,4743.904596779772
2024-01-10,4770.783426891636
2024-01-11,4767.581966059745
2024-01-12,4771.162303759176
2024-01-16,4753.359473879128
2024-01-17,4726.660342435802
2024-01-18,4768.279820238647
2024-01-19,4826.994046989145
2024-01-22,4837.586041679384
2024-01-23,4851.718441031601
2024-01-24,4855.657689079847
2024-01-25,4881.2002234018255
2024-01-26,4878.018729088661
2024-01-29,4914.880818563738
2024-01-30,4911.928695721796
2024-01-31,4832.818426598123
2024-02-01,4893.1981532033615
2024-02-02,4945.479265017857
2024-02-05,4929.721298848352
2024-02-06,4941.110980311124
2024-02-07,4981.832938747803
2024-02-08,4984.675489230881
2024-02-09,5013.2991982841295
2024-02-12,5008.541809956362
2024-02-13,4940.0537287951465
2024-02-14,4987.378274082873
2024-02-15,5016.411053275882
2024-02-16,4992.314874090916
2024-02-20,4962.334415740793
2024-02-21,4968.607798526984
2024-02-22,5073.55912577701
2024-02-23,5075.324458225384
2024-02-26,5056.105466480543
2024-02-27,5064.7329505234065
2024-02-28,5056.3348379517665
2024-02-29,5082.7748916399105
2024-03-01,5123.476883557863
2024-03-04,5117.363232921483
2024-03-05,5065.201433231085
2024-03-06,5091.2421565447
2024-03-07,5143.702967027734
2024-03-08,5110.122204459453
2024-03-11,5104.387430690614
2024-03-12,5161.565696463962
2024-03-13,5151.632109903434
2024-03-14,5136.841302421506
2024-03-15,5103.539584127133
2024-03-18,5135.784050905529
2024-03-19,5164.796863579812
2024-03-20,5210.785113077652
2024-03-21,5227.65000356582
2024-03-22,5220.319856251914
2024-03-25,5204.371964660376
2024-03-26,5189.800788884439
2024-03-27,5234.592021235216
2024-03-28,5240.43636736292
2024-04-01,5229.884305710134
2024-04-02,5192.024864275258
2024-04-03,5197.689998722685
2024-04-04,5133.579942033435
2024-04-05,5190.558542619519
2024-04-08,5188.6139984908705
2024-04-09,5196.114104708083
2024-04-10,5146.974554169298
2024-04-11,5185.292738546621
2024-04-12,5109.843160185545
2024-04-15,5048.415921829561
2024-04-16,5038.03381908008
2024-04-17,5008.91094705867
2024-04-18,4997.850469660752
2024-04-19,4954.0765557885
2024-04-22,4997.331827162127
2024-04-23,5057.122784959068
2024-04-24,5058.200002993772
2024-04-25,5035.051502965918
2024-04-26,5086.455061932974
2024-04-29,5102.622098242241
2024-04-30,5022.355231997219
2024-05-01,5005.101237888016
2024-05-02,5050.789989604959
2024-05-03,5114.2114448922775
2024-05-06,5167.021425958893
2024-05-07,5173.962956640027
2024-05-08,5173.932763367807
2024-05-09,5200.272984462319
2024-05-10,5208.850308714235
2024-05-13,5207.593392010994
2024-05-14,5232.78675574939
2024-05-15,5294.093708004754
2024-05-16,5283.07316364429
2024-05-17,5289.226747318122
2024-05-20,5294.073741486028
2024-05-21,5307.318848225574
2024-05-22,5292.956590413871
2024-05-23,5253.890392066701
2024-05-24,5290.673102455134
2024-05-28,5291.989431726293
2024-05-29,5253.003099454028
2024-05-30,5221.616219004346
2024-05-31,5263.534707599826
2024-06-03,5269.40924699975
2024-06-04,5277.328163121956
2024-06-05,5339.852099043109
2024-06-06,5338.7851077619
2024-06-07,5332.831189275331
2024-06-10,5346.59445152524
2024-06-11,5361.085761226273
2024-06-12,5406.6746803495835
2024-06-13,5419.351471787818
2024-06-14,5417.217002237137
2024-06-17,5458.73664744635
2024-06-18,5472.499909696259
2024-06-20,5458.676747890171
2024-06-21,5450.149583429202
2024-06-24,5433.443938102583
2024-06-25,5454.816878928569
2024-06-26,5463.394203180485
2024-06-27,5468.351256695517
2024-06-28,5446.020409958924
2024-07-01,5460.591585734861
2024-07-02,5494.421686293092
2024-07-03,5522.357767920933
2024-07-05,5552.447798629921
2024-07-08,5558.092966558622
2024-07-09,5562.211913275405
2024-07-10,5618.991335662487
2024-07-11,5569.75195253007
2024-07-12,5600.480424850042
2024-07-15,5616.308517329221
2024-07-16,5652.193221363227
2024-07-17,5573.472055860587
2024-07-18,5529.907546940831
2024-07-19,5490.422538688667
2024-07-22,5549.675374456517
2024-07-23,5541.028410883189
2024-07-24,5412.758624702004
2024-07-25,5384.922862656056
2024-07-26,5444.644181131585
2024-07-29,5449.072365394498
2024-07-30,5422.044029886316
2024-07-31,5507.67653279787
2024-08-01,5432.257147709014
2024-08-02,5332.4021526168435
2024-08-05,5172.5964675779205
2024-08-06,5226.153975626124
2024-08-07,5185.73151497034
2024-08-08,5305.224311712345
2024-08-09,5330.008605310981
2024-08-12,5330.237976782204
2024-08-13,5420.0395862014875
2024-08-14,5440.764345651258
2024-08-15,5528.541544866986
2024-08-16,5539.5421227087245
2024-08-19,5593.399128537823
2024-08-20,5582.298718102453
2024-08-21,5605.965860628932
2024-08-22,5555.888857686529
2024-08-23,5619.689189841389
2024-08-26,5601.966226036246
2024-08-27,5610.902460636976
2024-08-28,5577.371857859642
2024-08-29,5577.152226153651
2024-08-30,5633.442712326066
2024-09-03,5514.28934640241
2024-09-04,5505.45245740705
2024-09-05,5488.8369049088315
2024-09-06,5394.098208493242
2024-09-09,5456.562244858216
2024-09-10,5480.967661589311
2024-09-11,5539.422323596366
2024-09-12,5580.941968805579
2024-09-13,5611.122092342966
2024-09-16,5618.173195382965
2024-09-17,5619.65948355743
2024-09-18,5603.382387901037
2024-09-19,5698.510187937661
2024-09-20,5687.449223551482
2024-09-23,5703.426821426978
2024-09-24,5717.749146201228
2024-09-25,5707.106991720041
2024-09-26,5730.156146142524
2024-09-27,5722.975017236673
2024-09-30,5747.220701817957
2024-10-01,5693.633000497534
2024-10-02,5694.420947504836
2024-10-03,5684.846271293121
2024-10-04,5735.840760120417
2024-10-07,5680.856863453929
2024-10-08,5735.900659676596
2024-10-09,5776.702484188181
2024-10-10,5764.744000435836
2024-10-11,5799.631352510044
2024-10-14,5844.3329790206835
2024-10-15,5799.860723981267
2024-10-16,5826.999118836575
2024-10-17,5826.001766876777
2024-10-18,5849.1400401511355
2024-10-21,5838.478406139486
2024-10-22,5835.705981966082
2024-10-23,5782.068120854712
2024-10-24,5794.47512079601
2024-10-25,5792.739981619857
2024-10-28,5808.099104403095
2024-10-29,5817.474115427545
2024-10-30,5798.275090201431
2024-10-31,5690.341933825505
2024-11-01,5713.629712496182
2024-11-04,5697.562508780547
2024-11-05,5767.446785287828
2024-11-06,5913.339702680524
2024-11-07,5957.283088467821
2024-11-08,5979.663608007099
2024-11-11,5985.458281332118
2024-11-12,5968.144387666735
