,short_ma,long_ma,signal,regime,cumulative_return,sharpe
97,15,51,5,,2.268319365348806,0.49125699768729325
98,12,28,6,,2.262859475250248,0.4853574440473999
99,7,46,10,,2.2612525984191896,0.48888510888649367
100,6,20,11,,2.258467789764406,0.47008557712622534
101,16,51,5,,2.2562129357528655,0.4896611796851918
102,9,42,5,,2.255412238082887,0.4785762820098794
103,15,42,5,,2.25497395355225,0.4872182769417267
104,9,60,8,,2.252142768440242,0.48772048781368804
105,6,20,20,,2.2297069500350952,0.4812213819668371
106,9,24,8,,2.224751143875121,0.46237516159752273
107,10,37,5,,2.224063254280089,0.4692120203020522
108,16,42,5,,2.2170746401977595,0.47194059718983117
109,7,28,11,,2.214392247467039,0.47627573039434495
110,7,51,6,,2.211949000930781,0.46665778186258927
111,7,60,11,,2.199835878257752,0.4731634170274015
112,20,28,5,,2.1987736692047073,0.46961631616750593
113,7,60,5,,2.197442261085496,0.4671571061059996
114,12,20,6,,2.1969317040634215,0.45457852204476185
115,18,28,6,,2.1961625979995794,0.4701736111392302
116,15,37,5,,2.1904446582794233,0.47077210429280486
117,13,55,6,,2.187298207778927,0.46514325864137496
118,7,46,11,,2.1853425885772744,0.4657293081176978
119,7,33,11,,2.184758576240546,0.4660504709468833
120,10,33,8,,2.184367569694529,0.46586217041596145
121,6,28,18,,2.18270597972871,0.46671110469754523
122,9,20,10,,2.1804364891815102,0.4531987003862856
123,7,20,10,,2.179053205146797,0.45025046502840516
124,15,24,6,,2.1787494570159867,0.46559542797879083
125,6,24,15,,2.1787494570159867,0.46559542797879083
126,13,28,5,,2.175782671470644,0.4609474788177655
127,9,20,8,,2.1750719008636445,0.44924490523204946
128,16,33,5,,2.172647836418158,0.4620171692596325
129,18,37,5,,2.1689770384216334,0.4598174939973952
130,7,55,11,,2.168094003524777,0.4612751909599773
131,6,42,8,,2.167784505805971,0.4535636351487711
132,10,46,8,,2.1670706714248666,0.4606400432915437
133,6,28,16,,2.1659391748428383,0.4621656888444286
134,13,46,6,,2.1641353773117054,0.45920047585265267
135,7,33,8,,2.164049906349186,0.4563150218590712
136,6,46,13,,2.1640146617889395,0.4592571434766201
137,6,33,11,,2.1618558448410075,0.4548656276708308
138,6,55,13,,2.1616504202270463,0.4581993597145949
139,16,28,6,,2.1615480398941047,0.4610484150022993
140,13,51,6,,2.1596233201217645,0.4584811035539265
141,15,28,6,,2.155536597328187,0.4581873059459894
142,6,28,15,,2.155536597328187,0.4581873059459894
143,6,24,18,,2.151869276695253,0.45880307423692834
144,10,20,5,,2.1496776026535103,0.4319615799432808
145,18,24,6,,2.1477481057739296,0.4576637119915307
146,6,51,13,,2.142983563041682,0.45392716888906814
147,9,46,8,,2.141182140884408,0.4517726371344847
148,6,42,13,,2.1403484667968717,0.4533372619284196
149,9,33,6,,2.1369439275360094,0.44868247838783804
150,6,24,8,,2.1356352894973707,0.42647094660390794
151,6,20,15,,2.132853418693551,0.4543530129758081
152,13,33,6,,2.132661636314389,0.4518395807302579
153,6,33,13,,2.132661636314389,0.4518395807302579
154,15,20,6,,2.1312901206588757,0.45391434117210755
155,13,42,6,,2.1281007025527923,0.4498789032655817
156,15,37,6,,2.1278816080474843,0.44980117533883557
157,16,33,6,,2.1271398856735324,0.45009561023690176
158,9,37,8,,2.1270401163101167,0.4493390715538518
159,18,60,5,,2.122361532859797,0.4508910474273599
160,12,28,5,,2.119070174064634,0.4430367079123711
161,6,33,16,,2.115141696128841,0.446890617867987
162,6,37,15,,2.114826342926034,0.44626638614140995
163,15,46,6,,2.11306149993897,0.4461458731101501
164,7,28,13,,2.112679245185856,0.4479592266787321
165,7,24,8,,2.112292181167604,0.4300974975311819
166,6,28,11,,2.1063067204284565,0.44181675203388937
167,7,51,11,,2.104691533737175,0.44331766916212495
168,18,55,5,,2.1037593681716933,0.44653179124285886
169,16,37,5,,2.1036466994094947,0.4413911124070298
170,9,42,8,,2.103335178565972,0.44085875895127585
171,7,28,10,,2.10192688518525,0.44259269296692677
172,18,42,5,,2.1013400518035903,0.4419832275065305
173,6,33,15,,2.099381089591979,0.4417952580522345
174,15,24,5,,2.0989700249099754,0.44210992719952363
175,15,33,6,,2.0957914683914174,0.4407085740819131
176,7,20,16,,2.0937866859817595,0.44552609519403125
177,7,24,11,,2.086905220260626,0.440123233240075
178,10,51,10,,2.0850520273971522,0.4377020744774095
179,6,46,15,,2.08494371212005,0.43819339111427746
180,12,20,8,,2.077478207817079,0.4222670191759835
181,13,20,6,,2.0718417285919206,0.419573876887632
182,6,24,13,,2.071709626579285,0.43677631248877996
183,13,24,6,,2.0708301074600213,0.4364706264534273
184,7,37,11,,2.070698784561156,0.4342079964964237
185,7,42,11,,2.070047451858518,0.4328932398344041
186,10,33,5,,2.0685875050735505,0.4289966675239479
187,20,60,5,,2.0667418620300197,0.4316707160219369
188,10,55,8,,2.065183469886774,0.43320051436019863
189,12,42,6,,2.0628740743255745,0.43344898888632283
190,7,42,6,,2.060868997421268,0.42764677268482676
191,6,20,13,,2.0594642130279617,0.4161345556405339
192,15,20,8,,2.0587363090133732,0.4338560559045264
193,7,37,13,,2.0584683030319186,0.43069075602074075
194,7,20,13,,2.0505077662277293,0.4295163696577119
195,9,37,5,,2.049078618621817,0.42305290205483176
196,12,20,5,,2.0478537053298957,0.40444329834548476
197,9,20,6,,2.0470408064270083,0.40433566082107625
198,7,20,11,,2.0456599386978125,0.41295507720192726
199,9,28,8,,2.0452582101058976,0.4258143169304229
200,6,20,10,,2.0425920225524923,0.4034051423908231
201,10,20,6,,2.0425920225524923,0.4034051423908231
202,16,46,5,,2.037966620941164,0.4237340936088147
203,6,60,6,,2.0338180871963574,0.41847536048192036
204,6,37,8,,2.0303398061752316,0.41805779290008716
205,12,24,6,,2.0277249538421724,0.4219115644802869
206,6,37,13,,2.0258581352233893,0.42164872971063805
207,7,28,15,,2.0241564728546035,0.4229657450048252
208,13,37,6,,2.0222145895767265,0.4205781648737643
209,10,24,8,,2.018212790603642,0.41952524687809006
210,10,28,6,,2.017953784179692,0.41543747150578575
211,9,20,11,,2.017563790283206,0.4071097399867137
212,18,20,5,,2.0153565501785375,0.4191428269568909
213,7,46,6,,2.014995125503545,0.4119809356577107
214,7,24,13,,2.0135550079345745,0.4183005431908551
215,7,33,13,,2.012779707984931,0.4174476175913008
216,20,24,6,,2.011633137931822,0.4117218616941669
217,10,42,8,,2.010896305541987,0.415647608353059
218,7,20,8,,2.0083469043731634,0.3933027388174364
219,13,46,8,,2.007611870689393,0.41612038762725906
220,6,28,10,,2.006208566932685,0.412044659025714
221,12,24,8,,2.004996302452084,0.4189574576335481
222,15,42,6,,2.0047615318679846,0.4152471051103071
223,9,51,11,,2.002413889503477,0.41361279902005094
224,7,24,10,,1.9988076185607893,0.4125193106932268
225,9,24,11,,1.9981962026214568,0.4173566060630872
226,6,24,20,,1.9966716161727869,0.40743327229646076
227,16,42,6,,1.9938145466232342,0.41215718227203735
228,16,20,5,,1.993360489311215,0.4127279667430164
229,9,28,10,,1.9909614587020932,0.41369720987608893
230,6,42,15,,1.9892280291366569,0.4106830817170765
231,18,46,5,,1.9890954508972156,0.40852841397671197
232,7,20,20,,1.9870797408294771,0.4140756398153519
233,15,55,6,,1.9864438430786178,0.40768407833718806
234,13,28,8,,1.980593377914431,0.41081085960175795
235,9,20,13,,1.9803337918853734,0.41308788480872116
236,13,24,5,,1.9793683730316167,0.40626104945190517
