,short_ma,long_ma,signal,regime,cumulative_return,sharpe
59,6,33,13,,3.0588026354980453,0.3839527871414586
60,18,24,6,,3.0588026354980453,0.3839527871414586
61,6,33,15,,3.0588026354980453,0.3839527871414586
62,6,28,16,,3.0588026354980453,0.3839527871414586
63,6,37,13,,3.0588026354980453,0.3839527871414586
64,6,28,18,,3.0588026354980453,0.3839527871414586
65,13,42,5,,3.0588026354980453,0.3839527871414586
66,16,37,5,,3.0588026354980453,0.3839527871414586
67,18,28,5,,3.0588026354980453,0.3839527871414586
68,13,33,6,,3.0588026354980453,0.3839527871414586
69,6,28,15,,3.0588026354980453,0.3839527871414586
70,6,24,18,,3.0588026354980453,0.3839527871414586
71,13,37,6,,3.0588026354980453,0.3839527871414586
72,6,37,11,,3.0576705175781327,0.3860819047174435
73,12,33,6,,3.0576705175781327,0.3860819047174435
74,7,24,15,,3.0559321697998114,0.3834867607496085
75,16,33,5,,3.054606231689467,0.3829442499743313
76,7,60,18,,3.0245376208495998,0.38332751401710285
77,7,60,20,,3.0245376208495998,0.38332751401710285
78,12,28,8,,3.021463500976561,0.3801433749749059
79,7,24,16,,3.021463500976561,0.3801433749749059
80,7,20,18,,3.021463500976561,0.3801433749749059
81,6,20,20,,3.021463500976561,0.3801433749749059
82,10,55,6,,3.0187551013183658,0.3821149651728093
83,6,55,10,,3.0187551013183658,0.3821149651728093
84,12,55,5,,3.0187551013183658,0.3821149651728093
85,7,60,8,,3.0187551013183658,0.3821149651728093
86,12,51,5,,3.0187551013183658,0.3821149651728093
87,6,60,18,,3.0184254418945504,0.3824738458493008
88,6,60,20,,3.0184254418945504,0.3824738458493008
89,20,55,6,,3.0184254418945504,0.3824738458493008
90,18,60,6,,3.0184254418945504,0.3824738458493008
91,6,55,20,,3.0184254418945504,0.3824738458493008
92,7,60,15,,3.0184254418945504,0.3824738458493008
93,20,60,6,,3.0184254418945504,0.3824738458493008
94,7,60,16,,3.0184254418945504,0.3824738458493008
95,7,37,10,,3.017967520751951,0.37951619390143215
96,9,37,8,,3.017967520751951,0.37951619390143215
97,7,33,11,,3.017967520751951,0.37951619390143215
98,10,33,8,,3.017885924072268,0.37949454166522223
99,7,42,6,,3.0178079223632834,0.381863885794748
100,10,28,6,,3.0178079223632834,0.381863885794748
101,6,28,10,,3.0178079223632834,0.381863885794748
102,20,55,5,,3.0154475207519447,0.3816835280701375
103,6,28,11,,2.9837749182128888,0.37838323281818453
