Window,Pct_Long,Pct_Short,Min_Candles,Method,Position_Size,Capital_Alloc_Pct,Total P&L ($),Total Return (%),CAGR (%),Sharpe Ratio,Max Drawdown (%),Volatility (% annualized),Total Trades,Winning Longs,Winning Longs P&L ($),Losing Longs,Losing Longs P&L ($),Final Long P&L ($),Long Win Rate (%),Winning Shorts,Winning Shorts P&L ($),Losing Shorts,Losing Shorts P&L ($),Final Short P&L ($),Short Win Rate (%)
20,0.5,0.5,0,capital_based,,0.98,37837.972259521484,37.837972259521486,2.273922130429762,0.2714178459329659,-17.168241071049,10.137707651755374,7,5,31205.454956054688,0,0.0,31205.454956054688,100.0,2,6632.517303466797,0,0.0,6632.517303466797,100.0
20,0.5,0.6,0,capital_based,,0.98,37837.972259521484,37.837972259521486,2.273922130429762,0.2714178459329659,-17.168241071049,10.137707651755374,7,5,31205.454956054688,0,0.0,31205.454956054688,100.0,2,6632.517303466797,0,0.0,6632.517303466797,100.0
20,0.5,0.7,0,capital_based,,0.98,37837.972259521484,37.837972259521486,2.273922130429762,0.2714178459329659,-17.168241071049,10.137707651755374,7,5,31205.454956054688,0,0.0,31205.454956054688,100.0,2,6632.517303466797,0,0.0,6632.517303466797,100.0
20,0.6,0.5,0,capital_based,,0.98,37837.972259521484,37.837972259521486,2.273922130429762,0.2714178459329659,-17.168241071049,10.137707651755374,7,5,31205.454956054688,0,0.0,31205.454956054688,100.0,2,6632.517303466797,0,0.0,6632.517303466797,100.0
20,0.6,0.7,0,capital_based,,0.98,37837.972259521484,37.837972259521486,2.273922130429762,0.2714178459329659,-17.168241071049,10.137707651755374,7,5,31205.454956054688,0,0.0,31205.454956054688,100.0,2,6632.517303466797,0,0.0,6632.517303466797,100.0
20,8.0,0.7,0,capital_based,,0.98,33279.978382110596,33.2799783821106,2.033240869807762,0.2540136112142215,-17.168241071049,9.715716818130018,5,3,26647.580196380615,0,0.0,26647.580196380615,100.0,2,6632.3981857299805,0,0.0,6632.3981857299805,100.0
20,8.0,0.6,0,capital_based,,0.98,33279.978382110596,33.2799783821106,2.033240869807762,0.2540136112142215,-17.168241071049,9.715716818130018,5,3,26647.580196380615,0,0.0,26647.580196380615,100.0,2,6632.3981857299805,0,0.0,6632.3981857299805,100.0
20,8.0,0.5,0,capital_based,,0.98,33279.978382110596,33.2799783821106,2.033240869807762,0.2540136112142215,-17.168241071049,9.715716818130018,5,3,26647.580196380615,0,0.0,26647.580196380615,100.0,2,6632.3981857299805,0,0.0,6632.3981857299805,100.0
7,0.4,0.6,0,capital_based,,0.98,30844.047588348374,30.84404758834837,1.9014568005850219,0.23310847924551162,-16.73065790115287,9.53046889050713,11,4,23153.016815185547,2,-4157.055690765381,18995.961124420166,66.66666666666666,3,16218.899208068833,2,-4370.812744140625,11848.086463928208,60.0
7,0.4,0.7,0,capital_based,,0.98,30844.047588348374,30.84404758834837,1.9014568005850219,0.23310847924551162,-16.73065790115287,9.53046889050713,11,4,23153.016815185547,2,-4157.055690765381,18995.961124420166,66.66666666666666,3,16218.899208068833,2,-4370.812744140625,11848.086463928208,60.0
