Window,Pct_Long,Pct_Short,Min_Candles,Method,Position_Size,Capital_Alloc_Pct,Total P&L ($),Total Return (%),CAGR (%),Sharpe Ratio,Max Drawdown (%),Volatility (% annualized),Total Trades,Winning Longs,Winning Longs P&L ($),Losing Longs,Losing Longs P&L ($),Final Long P&L ($),Long Win Rate (%),Winning Shorts,Winning Shorts P&L ($),Losing Shorts,Losing Shorts P&L ($),Final Short P&L ($),Short Win Rate (%)
5,1.0,0.5,0,capital_based,,0.98,32297.91619491577,32.29791619491577,1.980382872395814,0.22295519675465736,-24.60801348999326,11.613207166105294,46,15,52959.73566436769,7,-56810.91622924803,-3851.180564880342,68.18181818181817,19,57543.54444503781,5,-21394.4476852417,36149.09675979611,79.16666666666666
5,1.0,0.6,0,capital_based,,0.98,32297.91619491577,32.29791619491577,1.980382872395814,0.22295519675465736,-24.60801348999326,11.613207166105294,46,15,52959.73566436769,7,-56810.91622924803,-3851.180564880342,68.18181818181817,19,57543.54444503781,5,-21394.4476852417,36149.09675979611,79.16666666666666
5,0.9,0.5,0,capital_based,,0.98,30036.111351013184,30.036111351013183,1.8572431800622846,0.21214657082404725,-24.60801348999326,11.627497761532751,47,15,51749.61518859865,8,-57893.83277511595,-6144.217586517305,65.21739130434783,19,57343.39556503293,5,-21163.06662750244,36180.32893753049,79.16666666666666
5,0.9,0.6,0,capital_based,,0.98,30036.111351013184,30.036111351013183,1.8572431800622846,0.21214657082404725,-24.60801348999326,11.627497761532751,47,15,51749.61518859865,8,-57893.83277511595,-6144.217586517305,65.21739130434783,19,57343.39556503293,5,-21163.06662750244,36180.32893753049,79.16666666666666
4,0.9,0.6,0,capital_based,,0.98,23265.927982330322,23.26592798233032,1.476373526985486,0.18262196233486966,-23.74630368692839,10.982141920634964,47,14,48522.38539123535,8,-49600.845962524414,-1078.4605712890625,63.63636363636363,18,47223.385715484605,7,-22878.99716186522,24344.388553619385,72.0
4,1.0,0.6,0,capital_based,,0.98,23265.927982330322,23.26592798233032,1.476373526985486,0.18262196233486966,-23.74630368692839,10.982141920634964,47,14,48522.38539123535,8,-49600.845962524414,-1078.4605712890625,63.63636363636363,18,47223.385715484605,7,-22878.99716186522,24344.388553619385,72.0
4,0.9,0.5,0,capital_based,,0.98,21219.76092529297,21.21976092529297,1.3574300661711947,0.17166913193282266,-23.74630368692839,10.987027025555836,47,14,47889.39808654785,8,-49024.21241760254,-1134.8143310546875,63.63636363636363,18,46845.8808364868,7,-24491.305580139146,22354.575256347656,72.0
4,1.0,0.5,0,capital_based,,0.98,21219.76092529297,21.21976092529297,1.3574300661711947,0.17166913193282266,-23.74630368692839,10.987027025555836,47,14,47889.39808654785,8,-49024.21241760254,-1134.8143310546875,63.63636363636363,18,46845.8808364868,7,-24491.305580139146,22354.575256347656,72.0
5,1.0,0.5,0,fixed,150.0,,5640.331649780273,5.640331649780273,0.3851881069266483,0.22295519675465736,-24.60801348999326,11.613207166105294,46,15,9875.35400390625,7,-10268.067741394043,-392.71373748779297,68.18181818181817,19,9144.190406799316,5,-3111.14501953125,6033.045387268066,79.16666666666666
5,1.0,0.6,0,fixed,150.0,,5640.331649780273,5.640331649780273,0.3851881069266483,0.22295519675465736,-24.60801348999326,11.613207166105294,46,15,9875.35400390625,7,-10268.067741394043,-392.71373748779297,68.18181818181817,19,9144.190406799316,5,-3111.14501953125,6033.045387268066,79.16666666666666
5,0.9,0.5,0,fixed,150.0,,5103.118515014648,5.103118515014648,0.34933572248607714,0.21214657082404725,-24.60801348999326,11.627497761532751,47,15,9451.773834228516,8,-10381.700706481934,-929.926872253418,65.21739130434783,19,9144.190406799316,5,-3111.14501953125,6033.045387268066,79.16666666666666
5,0.9,0.6,0,fixed,150.0,,5103.118515014648,5.103118515014648,0.34933572248607714,0.21214657082404725,-24.60801348999326,11.627497761532751,47,15,9451.773834228516,8,-10381.700706481934,-929.926872253418,65.21739130434783,19,9144.190406799316,5,-3111.14501953125,6033.045387268066,79.16666666666666
4,0.9,0.6,0,fixed,150.0,,4173.113250732422,4.173113250732422,0.2868644806940157,0.18262196233486966,-23.74630368692839,10.982141920634964,47,14,9121.21868133545,8,-8927.485084533691,193.7335968017578,63.63636363636363,18,7392.576599121094,7,-3413.1969451904297,3979.379653930664,72.0
4,1.0,0.6,0,fixed,150.0,,4173.113250732422,4.173113250732422,0.2868644806940157,0.18262196233486966,-23.74630368692839,10.982141920634964,47,14,9121.21868133545,8,-8927.485084533691,193.7335968017578,63.63636363636363,18,7392.576599121094,7,-3413.1969451904297,3979.379653930664,72.0
4,0.9,0.5,0,fixed,150.0,,4016.4573669433594,4.016457366943359,0.2762904278763356,0.17166913193282266,-23.74630368692839,10.987027025555836,47,14,9121.21868133545,8,-8927.485084533691,193.7335968017578,63.63636363636363,18,7392.576599121094,7,-3569.852828979492,3822.7237701416016,72.0
4,1.0,0.5,0,fixed,150.0,,4016.4573669433594,4.016457366943359,0.2762904278763356,0.17166913193282266,-23.74630368692839,10.987027025555836,47,14,9121.21868133545,8,-8927.485084533691,193.7335968017578,63.63636363636363,18,7392.576599121094,7,-3569.852828979492,3822.7237701416016,72.0
