RSI_Period,RSI_Oversold,RSI_Overbought,RSI_Exit_Long,RSI_Exit_Short,Method,Position_Size,Capital_Alloc_Pct,Total P&L ($),Total Return (%),CAGR (%),Sharpe Ratio,Max Drawdown (%),Volatility (% annualized),Total Trades,Winning Longs,Winning Longs P&L ($),Losing Longs,Losing Longs P&L ($),Final Long P&L ($),Long Win Rate (%),Winning Shorts,Winning Shorts P&L ($),Losing Shorts,Losing Shorts P&L ($),Final Short P&L ($),Short Win Rate (%)
7,35,70,57,58,capital_based,,0.98,42861.88381958008,42.86188381958008,2.5307773316901594,0.5729847634024694,-7.288947896774037,4.5828033210232055,106,27,37124.74591827385,4,-7054.5509033203125,30070.19501495354,87.09677419354838,49,43079.38053131102,26,-30287.691726684483,12791.688804626538,65.33333333333333
7,35,70,57,58,capital_based,,0.98,42861.88381958008,42.86188381958008,2.5307773316901594,0.5729847634024694,-7.288947896774037,4.5828033210232055,106,27,37124.74591827385,4,-7054.5509033203125,30070.19501495354,87.09677419354838,49,43079.38053131102,26,-30287.691726684483,12791.688804626538,65.33333333333333
7,35,70,57,55,capital_based,,0.98,41052.97922515869,41.052979225158694,2.4392762358596665,0.5464351755052317,-11.037501579369167,4.7077347770060065,102,27,38077.9610595703,4,-7407.99040222168,30669.97065734862,87.09677419354838,47,48287.8926773071,24,-37904.88410949703,10383.008567810073,66.19718309859155
7,35,70,57,55,capital_based,,0.98,41052.97922515869,41.052979225158694,2.4392762358596665,0.5464351755052317,-11.037501579369167,4.7077347770060065,102,27,38077.9610595703,4,-7407.99040222168,30669.97065734862,87.09677419354838,47,48287.8926773071,24,-37904.88410949703,10383.008567810073,66.19718309859155
7,35,70,57,52,capital_based,,0.98,34643.98217010492,34.64398217010492,2.106058556058432,0.44044668985989316,-11.037501579369092,5.068376594829113,97,27,35626.717720031695,4,-6862.239585876465,28764.47813415523,87.09677419354838,45,44767.12889099118,21,-38887.62485504149,5879.5040359496925,68.18181818181817
7,35,70,57,52,capital_based,,0.98,34643.98217010492,34.64398217010492,2.106058556058432,0.44044668985989316,-11.037501579369092,5.068376594829113,97,27,35626.717720031695,4,-6862.239585876465,28764.47813415523,87.09677419354838,45,44767.12889099118,21,-38887.62485504149,5879.5040359496925,68.18181818181817
7,32,70,57,58,capital_based,,0.98,34495.62191772455,34.49562191772455,2.098171639753499,0.503915421691045,-7.288947896774037,4.330525823397363,95,17,24828.05092620848,3,-2854.9540405273438,21973.096885681138,85.0,49,42267.72386169431,26,-29745.198829650893,12522.525032043413,65.33333333333333
7,32,70,57,55,capital_based,,0.98,32812.57646942133,32.81257646942133,2.0081290066174873,0.47704470816544225,-11.506260548127356,4.4625044833151835,91,17,25403.458328247056,3,-3004.2115325927734,22399.246795654282,85.0,47,47327.268020629854,24,-36913.93834686281,10413.329673767046,66.19718309859155
7,35,73,57,58,capital_based,,0.98,32257.726158141973,32.25772615814198,1.9782119420501676,0.4628903691281309,-7.393274370475467,4.449000737749581,91,26,34552.242073059024,4,-6834.4584884643555,27717.78358459467,86.66666666666667,41,30228.04857635498,20,-25688.106002807675,4539.942573547305,67.21311475409836
7,35,73,57,58,capital_based,,0.98,32257.726158141973,32.25772615814198,1.9782119420501676,0.4628903691281309,-7.393274370475467,4.449000737749581,91,26,34552.242073059024,4,-6834.4584884643555,27717.78358459467,86.66666666666667,41,30228.04857635498,20,-25688.106002807675,4539.942573547305,67.21311475409836
7,35,70,60,58,capital_based,,0.98,31587.607627868536,31.587607627868536,1.9419237150410495,0.4069301182963176,-13.627527055603439,5.050498291189425,107,25,34533.39112853995,5,-14481.319709777832,20052.07141876212,83.33333333333334,50,41568.52559661864,27,-30032.98938751222,11535.536209106416,64.93506493506493
7,35,70,60,58,capital_based,,0.98,31587.607627868536,31.587607627868536,1.9419237150410495,0.4069301182963176,-13.627527055603439,5.050498291189425,107,25,34533.39112853995,5,-14481.319709777832,20052.07141876212,83.33333333333334,50,41568.52559661864,27,-30032.98938751222,11535.536209106416,64.93506493506493
7,35,70,60,58,capital_based,,0.98,31587.607627868536,31.587607627868536,1.9419237150410495,0.4069301182963176,-13.627527055603439,5.050498291189425,107,25,34533.39112853995,5,-14481.319709777832,20052.07141876212,83.33333333333334,50,41568.52559661864,27,-30032.98938751222,11535.536209106416,64.93506493506493
7,35,70,60,58,capital_based,,0.98,31587.607627868536,31.587607627868536,1.9419237150410495,0.4069301182963176,-13.627527055603439,5.050498291189425,107,25,34533.39112853995,5,-14481.319709777832,20052.07141876212,83.33333333333334,50,41568.52559661864,27,-30032.98938751222,11535.536209106416,64.93506493506493
13,35,67,60,58,capital_based,,0.98,30971.054756164493,30.97105475616449,1.9083840563159704,0.5167027300136642,-11.405405889254821,3.83386734089587,57,6,17751.828498840347,0,0.0,17751.828498840347,100.0,37,36288.09965515128,14,-23068.873397827134,13219.226257324146,72.54901960784314
13,35,67,60,58,capital_based,,0.98,30971.054756164493,30.97105475616449,1.9083840563159704,0.5167027300136642,-11.405405889254821,3.83386734089587,57,6,17751.828498840347,0,0.0,17751.828498840347,100.0,37,36288.09965515128,14,-23068.873397827134,13219.226257324146,72.54901960784314
13,35,67,60,58,capital_based,,0.98,30971.054756164493,30.97105475616449,1.9083840563159704,0.5167027300136642,-11.405405889254821,3.83386734089587,57,6,17751.828498840347,0,0.0,17751.828498840347,100.0,37,36288.09965515128,14,-23068.873397827134,13219.226257324146,72.54901960784314
13,35,67,60,58,capital_based,,0.98,30971.054756164493,30.97105475616449,1.9083840563159704,0.5167027300136642,-11.405405889254821,3.83386734089587,57,6,17751.828498840347,0,0.0,17751.828498840347,100.0,37,36288.09965515128,14,-23068.873397827134,13219.226257324146,72.54901960784314
10,35,67,60,58,capital_based,,0.98,30843.43751525873,30.84343751525873,1.9014235107431388,0.43021578343252237,-11.335209095867238,4.627819702167781,77,13,25490.779960632324,2,-998.8971862792969,24491.882774353027,86.66666666666667,37,35388.69822692868,25,-29037.14348602298,6351.5547409057035,59.67741935483871
10,35,67,60,58,capital_based,,0.98,30843.43751525873,30.84343751525873,1.9014235107431388,0.43021578343252237,-11.335209095867238,4.627819702167781,77,13,25490.779960632324,2,-998.8971862792969,24491.882774353027,86.66666666666667,37,35388.69822692868,25,-29037.14348602298,6351.5547409057035,59.67741935483871
