Date,Close,High,Low,Open,Volume
2006-12-14,100.3634262084961,100.44758392876233,99.4658223277264,99.47985039781781,64755200
2006-12-15,100.37263488769531,100.76047566977708,100.30212522907463,100.58418538336765,70857400
2006-12-18,100.09759521484375,100.75340049686257,99.95656517609955,100.51363759510495,48954600
2006-12-19,100.28801727294922,100.52776947597586,99.5617021661947,99.81556060466555,65023600
2006-12-20,100.23155975341797,100.59824639708624,100.13988540252582,100.33028183903247,41469600
2006-12-21,99.86491394042969,100.43609272358096,99.65337421326606,100.32327512239527,48698400
2006-12-22,99.25141906738281,99.88605971660525,99.19500489146688,99.8790119795797,62069100
2006-12-26,99.836669921875,99.85782388562686,99.27253911539187,99.29369307914372,32696900
2006-12-27,100.49248504638672,100.55595771063484,100.01298075590468,100.04118246009087,39727100
2006-12-28,100.28096008300781,100.62648211953571,100.12582378745913,100.42199014444189,37288800
2006-12-29,99.86491394042969,100.51366087684252,99.7309316066229,100.175186553476,45461200
2007-01-03,99.68861389160156,100.73930772646568,99.12449366124329,100.30915905688009,94807600
2007-01-04,99.90013885498047,100.16810342792603,99.15267005665963,99.58986635154896,69620600
2007-01-05,99.10332489013672,99.70976379695995,98.99050730460698,99.66040812077254,76645300
2007-01-08,99.56169128417969,99.71682757739475,98.89883816951597,99.30078513645607,71655000
2007-01-09,99.47708129882812,99.85081582012309,99.00461389426596,99.64631307607598,75680100
2007-01-10,99.80851745605469,99.82968219242832,98.9341244023348,99.13156868929778,72428000
2007-01-11,100.2457046508789,100.57007273163171,99.78029574207237,99.83670992131297,54476800
2007-01-12,101.00726318359375,101.00726318359375,100.21042782880569,100.23862953379786,55370600
2007-01-16,100.8098373413086,101.14831166241424,100.64764253836023,100.88740549405203,44871300
2007-01-17,100.85212707519531,101.16239963014198,100.64762436402468,100.73225099894823,50241400
2007-01-18,100.51362609863281,101.02134278796251,100.35144211062224,100.95788089177155,68177300
2007-01-19,100.71106719970703,100.90851135620808,100.45720888993432,100.51361228330646,56973000
2007-01-22,100.40081787109375,100.90853460762763,100.08348684083356,100.88738064026388,60253600
2007-01-23,100.69702911376953,100.89447340388246,100.17520591281006,100.31623601147547,54064400
2007-01-24,101.5079116821289,101.52906564881175,100.7745490640197,100.81685699738539,55834700
2007-01-25,100.3161849975586,101.48675466503308,100.13989477389923,101.44444673293904,73583800
2007-01-26,100.22454071044922,100.59121669918723,99.83669999168457,100.53481328546093,67255600
2007-01-29,100.16815948486328,100.69703043171059,99.94956121508483,100.26688163121183,66114600
2007-01-30,100.68993377685547,100.73930021127609,100.17516926309851,100.37967197726553,70407600
2007-01-31,101.36692810058594,101.63489281456107,100.41495612402649,100.57715095612018,91868600
2007-02-01,101.9733657836914,102.00862599713224,101.47975507523907,101.64898688390475,69312400
2007-02-02,102.11436462402344,102.21308673549862,101.81115055302934,102.05795045176573,49607000
2007-02-05,102.14256286621094,102.20602476619976,101.78292391313761,102.03678227299457,45705300
2007-02-06,102.1707763671875,102.26949847631559,101.77588793067515,102.22719053810397,57081300
2007-02-07,102.39643859863281,102.50220844989242,101.94513596675269,102.33296592797356,55669700
2007-02-08,102.2624740600586,102.33298371985616,101.7336031920027,102.09323150871478,70641000
2007-02-09,101.50083923339844,102.48101223735999,101.11299867214046,102.2906158236699,79084400
2007-02-12,101.15542602539062,101.5714687732638,100.97208788901729,101.50095907154103,65657000
2007-02-13,102.00862121582031,102.17785301655383,101.3739696833518,101.381028181653,64081800
2007-02-14,102.67852020263672,102.88301221118013,102.09323513003908,102.10734136646109,66039400
2007-02-15,102.81248474121094,102.91825459629182,102.55156783217168,102.72081036020494,38715200
2007-02-16,102.76309967041016,102.78425363759094,102.41051920419461,102.55860773436198,39841800
2007-02-20,102.98175811767578,103.09458651528469,102.24839505303433,102.64328368475728,56911800
2007-02-21,102.93939208984375,103.0028647526361,102.49514800971018,102.67848598247149,63971600
2007-02-22,102.86186218261719,103.24970299980842,102.3682514879675,102.98879679547348,79067400
2007-02-23,102.45989227294922,102.80541426589079,102.26949579608385,102.77016482490684,71966200
2007-02-26,102.36822509765625,102.91824983845727,102.07205875721749,102.8336339583043,69192800
2007-02-27,98.3699951171875,101.68425086521172,98.01741448952733,101.45860485866078,274466500
2007-02-28,99.37835693359375,100.11877830223037,98.5815321409763,98.99757464224355,177536300
2007-03-01,99.08216094970703,99.60398392489604,97.34747104282573,98.25712393157049,212828600
2007-03-02,97.78470611572266,99.18798083186309,97.77765837701472,98.75783205273808,162574000
2007-03-05,96.8538818359375,98.42638808342127,96.83977560109915,97.262865807109,143750400
2007-03-06,98.5110092163086,98.80717560425155,97.11479317031886,97.86226225797088,143333300
2007-03-07,98.41224670410156,99.0468979263297,98.29941838549647,98.43340066885243,115144900
2007-03-08,99.24437713623047,99.54054350718715,98.77192049018733,99.10333630823772,117891600
2007-03-09,99.27257537841797,99.72387803647963,98.77896477739802,99.64630988775478,107765100
2007-03-12,99.420654296875,99.6674541934983,98.8353693696036,99.01870735794402,80366900
2007-03-13,97.488525390625,99.26553443583506,97.34043682023047,98.84948119515751,190605200
2007-03-14,98.21484375,98.27125793298116,96.4307869078537,97.6154524707423,231853800
2007-03-15,98.34879302978516,98.71547971594885,97.87633651102693,97.99621257460127,132435900
2007-03-16,98.07345581054688,98.85221420898118,97.78319033453177,98.62566238304188,121531600
2007-03-19,99.25568389892578,99.34772187206866,98.51232602969091,98.59020182175512,96161200
2007-03-20,99.80085754394531,99.85749549014099,99.08582372806919,99.17077524607087,82147400
2007-03-21,101.44326782226562,101.698133060895,99.69462200474968,99.89284932339712,152368700
2007-03-22,101.36543273925781,101.71941177936291,101.08932952007916,101.57782232383748,118942200
2007-03-23,101.51408386230469,101.8114248869634,101.34417007567956,101.43620806042405,74416800
2007-03-26,101.37958526611328,101.69816421133699,100.59375143985108,101.59197483045642,113787500
2007-03-27,101.13888549804688,101.3512750694536,100.80614435677887,101.32295069855546,99864600
2007-03-28,100.40261840820312,100.86278683145801,100.00615281587773,100.62915937266338,152907900
2007-03-29,100.5087890625,100.96188170954665,99.95658273649255,100.91231946877583,139432700
2007-03-30,100.53002166748047,101.1247037100773,99.51056056441149,100.69993545218539,128194100
2007-04-02,100.64330291748047,100.85569245909862,100.16188590297394,100.64330291748047,79416400
2007-04-03,101.72650146484375,101.93180456140827,101.17429500916444,101.21677076689619,82417800
2007-04-04,101.8397445678711,101.91053387377318,101.35125190605324,101.7264687153319,63995200
2007-04-05,102.1158676147461,102.2574570567336,101.66985061003255,101.71232636237062,46822800
2007-04-09,102.25741577148438,102.5122809851958,102.05210198130088,102.40608084464577,50967400
2007-04-10,102.37779235839844,102.54770614333944,102.13708926500054,102.17956501059072,56620000
2007-04-11,101.9601058959961,102.55478797503248,101.6202783057631,102.52647441047019,106365700
2007-04-12,102.41320037841797,102.59726555781663,101.47869069243761,101.76188035602914,115534400
2007-04-13,102.8804702758789,102.88047027587892,102.20082578638818,102.58311838495112,84287000
2007-04-16,103.85740661621094,103.97068245630274,103.23441110086343,103.24148678990217,83064600
2007-04-17,104.13355255126953,104.353017830094,103.82204926419614,104.04860103755247,108424100
2007-04-18,104.26095581054688,104.56537250144034,103.76538747503454,103.78662534637226,88345300
2007-04-19,104.23262023925781,104.35297176475699,103.61670043153312,103.75121413726113,102947700
2007-04-20,105.2166976928711,105.2166976928711,104.09812293527418,104.93351885914684,124114100
2007-04-23,104.82029724121094,105.29462797454842,104.75658359104298,105.03976257129098,77270800
2007-04-24,104.86272430419922,105.06095165882267,104.29636660674967,104.94060010798562,114471000
2007-04-25,105.82554626464844,105.95298430687714,104.79193375667793,105.29457782761988,108418800
2007-04-26,105.94591522216797,106.05211540857186,105.55654694643385,105.83265014695233,88741600
2007-04-27,105.86093139648438,106.00960729102718,105.37243877487387,105.54942822893108,108191100
2007-04-30,104.98308563232422,106.00963336036241,104.92645849936997,105.93883324029714,100874100
2007-05-01,105.25210571289062,105.81847422578025,104.54414777242383,105.07511622777393,134342700
2007-05-02,105.86803436279297,106.15829973485309,105.30875229700703,105.41494167576963,87129800
2007-05-03,106.44149780273438,106.47688706338917,106.00255646323922,106.17247028522921,86569700
2007-05-04,106.84497833251953,106.98656771670164,106.34941008659335,106.72462681583585,96409000
2007-05-07,106.8662338256836,107.04322328574686,106.76712016015135,106.81668239420715,63461400
2007-05-08,106.72467803955078,106.84502961399855,106.28574749714329,106.604326465103,80584000
2007-05-09,107.0149154663086,108.19012813679444,106.45562269305982,106.6467743449051,102070100
2007-05-10,105.8963394165039,106.91580047700037,105.67687420537088,106.71048664539995,153617800
2007-05-11,106.80254364013672,106.85209508248244,105.99547195731782,106.01670983297765,113408900
2007-05-14,106.56887817382812,107.11400866057933,106.04498555515755,106.80250552529293,108027500
2007-05-15,106.59722900390625,107.36890054266999,106.32820153797446,106.68925618758249,180673300
2007-05-16,107.32643127441406,107.34766914905057,106.46272169725819,106.76006274475068,114166500
2007-05-17,107.11400604248047,107.58126073398935,106.9794923462057,107.17064395683708,101132800
2007-05-18,108.04850006103516,108.04850006103516,107.47505605592984,107.61664543455457,99182000
2007-05-21,107.99189758300781,108.48039028173629,107.96358401902356,108.02022194957273,174664600
2007-05-22,107.90694427490234,108.43083702174168,107.87863071139397,108.10517162720252,82148800
2007-05-23,107.92110443115234,108.67153807970685,107.86446650261875,108.28215907265113,133786600
2007-05-24,106.94414520263672,108.46626154716648,106.71760423572236,107.98484443827618,187593000
2007-05-25,107.39012908935547,107.62375647854597,107.02906366852487,107.25561536807189,83309200
2007-05-29,107.77948760986328,107.96355272886655,107.22019495939819,107.5670981325041,82020000
2007-05-30,108.65744018554688,108.69991595643334,107.14240980927153,107.22737215363117,129013600
2007-05-31,108.54412078857422,108.94765121280447,108.40252055297496,108.79189959571033,114866700
2007-06-01,109.08216857910156,109.3087095189404,108.6786273388832,108.94057914137959,107771700
2007-06-04,109.09630584716797,109.30160886458847,108.65736464712337,108.69984038848077,78008800
2007-06-05,108.66450500488281,108.95475964889954,108.21848789437767,108.84149454999317,126917900
2007-06-06,107.49632263183594,108.282156316041,107.43260901482527,108.21844269903032,164096800
2007-06-07,105.55652618408203,107.96357869963192,105.52820181891265,107.2980965516935,232414600
2007-06-08,106.93000030517578,107.03620051526703,105.5494839946671,105.89638739682967,175886000
2007-06-11,107.11400604248047,107.57417424308377,106.68922708609465,106.85205433825891,102015600
2007-06-12,105.94591522216797,107.28395547123172,105.87512590048098,106.6680354399018,233898000
2007-06-13,107.53174591064453,107.65918397476919,105.99547826519549,106.5476846703769,193208200
2007-06-14,108.21839904785156,108.40246413471979,107.63079294419543,107.65203080796577,146396500
2007-06-15,108.83419799804688,109.2536908783216,108.73464628156727,108.88396300714584,154030800
2007-06-18,108.70618438720703,109.06168894872569,108.54265532666716,109.05458276318507,88537500
2007-06-19,108.97643280029297,109.05464428191242,108.3294115295452,108.46450507499192,110851700
2007-06-20,107.46196746826172,109.19683225613888,107.33399097529201,109.19683225613888,177119700
2007-06-21,108.0591812133789,108.15161588626603,106.82913826643967,107.41927723729584,205262000
2007-06-22,107.0424575805664,107.90988983741238,106.54475321577155,107.73213750361839,204964700
2007-06-25,106.53052520751953,107.54015711623454,105.95460940775135,106.82204162564497,232014400
2007-06-26,105.43553924560547,106.9784386068719,105.4284330599864,106.80068632415016,198445700
2007-06-27,106.935791015625,107.0566721400655,105.27203190976874,105.3218077667902,213638000
2007-06-28,106.92157745361328,107.65391613350319,106.41675609848369,106.92157745361328,157705000
2007-06-29,106.95711517333984,107.82454731737775,106.04702421060173,107.29129038534495,199701800
2007-07-02,107.92408752441406,108.01652219713198,107.19886591261812,107.26996032697498,103357000
2007-07-03,108.31520080566406,108.428964946452,108.06635395297924,108.20143666487611,54048400
2007-07-05,108.20135498046875,108.4715418985816,107.81030867158424,108.35777784367752,89279000
2007-07-06,108.77021026611328,108.90530378212854,108.02364825859979,108.34361115406413,81109000
2007-07-09,108.85550689697266,109.04036537315663,108.51421468828694,108.89816571077365,72348100
2007-07-10,107.30548095703125,108.50708794744911,107.19883394273128,108.27955985142684,180362600
2007-07-11,108.06627655029297,108.10893536024759,107.02109230985344,107.18462136439209,175607600
2007-07-12,109.77273559570312,110.02869940145895,108.31516422540307,108.33649363845423,133882500
2007-07-13,110.09980010986328,110.53351623914587,109.77273104141187,109.90071836355077,111794300
2007-07-16,110.08557891845703,110.58328329343004,109.90782658102799,110.19934301820564,98378700
2007-07-17,110.02867889404297,110.54771259678559,109.97890304010633,110.15665534849735,126201300
2007-07-18,109.82962799072266,110.06426240552537,108.99774825595466,109.65898182109989,237887400
2007-07-19,110.2562255859375,110.58328381282375,110.02869738537164,110.34864942441835,145212700
2007-07-20,109.13993072509766,110.19933851860867,108.66355578213587,110.1282332468837,245502500
2007-07-23,109.47411346435547,110.0073704913563,108.99773848879843,109.62341935639618,121183900
2007-07-24,107.57567596435547,109.69447998481039,107.19172498567224,108.86970684829,256732400
2007-07-25,107.79613494873047,108.35072140961324,106.82916173631955,108.08765140485004,265214500
2007-07-26,105.24359893798828,107.22020391117738,104.08465031481494,106.78648780703784,467592500
2007-07-27,103.17457580566406,105.84796727863433,103.13191697697376,105.37870931389848,422987600
2007-07-30,104.78856658935547,105.0942954171898,103.30254872997668,103.75759430222135,283017500
2007-07-31,103.6082763671875,106.26745506266153,103.12478440021907,105.46401107958478,316976700
2007-08-01,104.11309051513672,104.5254772265753,102.34979042244245,103.22432885664183,467670000
2007-08-02,104.94500732421875,105.05876059971975,103.2812368364311,104.34775109440429,294758400
2007-08-03,102.24312591552734,104.93073984424949,101.81651605259326,104.71743491278244,359398200
2007-08-06,103.9566879272461,104.39751027834558,101.34016772440809,102.53466914393958,324980000
2007-08-07,105.06582641601562,105.94036464343411,103.25985707744877,103.76467835373317,232568700
2007-08-08,106.53052520751953,107.07088837229713,104.76010813674168,105.52089329880452,274930600
2007-08-09,103.37368774414062,105.90488024387851,103.30258244280813,104.82414258866999,357622100
2007-08-10,102.89012145996094,104.16282284948461,101.75960885741095,102.66259336287469,411018400
2007-08-13,103.25989532470703,104.44017356908311,103.11058942159919,104.1628803284543,181917200
2007-08-14,101.68144226074219,103.85002292723242,101.4752543248458,103.59405912972633,264134500
2007-08-15,100.28074645996094,102.71240780257399,99.9821238571634,101.47524772029199,323834000
2007-08-16,101.0344467163086,101.63169204774566,97.40829419846045,99.39200578114188,546743700
2007-08-17,102.89012145996094,103.6722248831371,100.52956627380675,103.4518138197953,388218100
2007-08-20,102.84039306640625,103.43053213520943,101.88052609382984,103.2172271580656,187320400
2007-08-21,103.04656219482422,103.78601786737909,102.48486967838913,102.81193869685376,157066400
2007-08-22,104.26951599121094,104.37617390232992,103.33098929838512,103.8144704448714,173156700
2007-08-23,104.17708587646484,104.98051900961232,103.53006480841206,104.760107862046,203915300
2007-08-24,105.46398162841797,105.46398162841797,104.00641079635503,104.14861044723332,128901900
2007-08-27,104.4828109741211,105.46400724706179,104.32638806541632,105.12272583222438,113024300
2007-08-28,102.186279296875,103.98513234228356,102.00142074506918,103.92114409540577,219790700
2007-08-29,104.19135284423828,104.3335634583418,102.35695743274509,102.64846315370539,207654200
2007-08-30,103.9140396118164,104.65349560666363,103.31679420384759,103.41633510517573,191817300
2007-08-31,104.93787384033203,105.5848949925655,104.3975106066674,104.98053266810263,185477500
2007-09-04,105.99730682373047,106.63721108998642,104.80280511780242,104.83835776573773,120062000
2007-09-05,105.08006286621094,105.48534338711293,104.51837027576605,105.37157929186242,166261800
2007-09-06,105.32181549072266,105.66309693125321,104.60368912420333,105.19382816981033,127878400
2007-09-07,103.85713195800781,104.440153932908,103.28120532115979,104.14863752088753,235447600
2007-09-10,103.65804290771484,104.31928720996954,102.61997538686408,104.17708751728135,192305900
2007-09-11,104.86676788330078,105.01607376408587,103.89979477993687,103.97800623863326,162081900
2007-09-12,105.13691711425781,105.54219752799835,104.50411941931603,104.72453051487103,149554600
2007-09-13,105.87641143798828,106.2603517370301,105.37158999475126,105.62044762224629,154079000
2007-09-14,105.86927795410156,106.00437145380432,105.04451543073954,105.20093834101215,121911000
2007-09-17,105.30050659179688,105.69155312003559,104.9663312737742,105.44981250461512,109870800
2007-09-18,108.40046691894531,108.42890251319632,105.32179579487062,105.81950006280825,263759500
2007-09-19,109.0403823852539,109.77272106746499,108.57823069812126,109.07593501868114,193779900
2007-09-20,108.27246856689453,109.09012472008169,108.15159831767528,109.02613650269589,175186800
2007-09-21,108.56465911865234,109.38619425293876,108.40035427191643,109.09330584804609,141457500
2007-09-24,108.3646240234375,109.17187929603152,108.12887661903555,108.88611991163252,139450200
2007-09-25,108.1503677368164,108.34325406665914,107.49313713578745,107.7360245730045,142289900
2007-09-26,108.72180938720703,109.13615229744148,108.15030154893176,108.76467056747174,135547000
2007-09-27,109.36477661132812,109.37192741025488,108.72183694319116,109.23619303794399,102713300
2007-09-28,109.00045013427734,109.43622376327578,108.57181640389548,109.19333640301005,133372100
2007-10-01,110.22918701171875,110.55065685476116,108.94329673894072,109.01473932655388,148162300
2007-10-02,110.07913970947266,110.47919195786281,109.87911358527757,110.4506214689519,112978800
2007-10-03,109.85771942138672,110.30778380036654,109.30764194714584,109.87915002032769,119055900
2007-10-04,110.0291976928711,110.20064251958135,109.72200754399509,110.09348950288744,76864400
2007-10-05,111.33647918701172,111.51507475137933,110.46493196084911,110.75068050359403,134579700
2007-10-08,110.74356079101562,111.07932138527613,110.5649651940945,111.00787878626362,71280400
2007-10-09,111.7864990234375,111.8007897164652,110.75064724132925,111.15785023808213,94054300
2007-10-10,111.60078430175781,111.7579492523785,111.0221364838394,111.47218984188322,101711100
2007-10-11,111.06502532958984,112.52951133384478,110.40064407276371,112.10801746097245,233529100
2007-10-12,111.67935180664062,111.69364250040147,110.92210854639742,111.05784288561186,124546700
2007-10-15,110.73641967773438,111.70084034571792,109.97203612436263,111.63654854134865,161151900
2007-10-16,109.85771942138672,110.38636629668666,109.6362626319236,110.30778380036654,166525700
2007-10-17,110.19348907470703,110.79356769566095,108.9218892300429,110.71498519287337,216687300
2007-10-18,109.79338836669922,110.15057942214395,109.35761484303241,109.62193273586762,148367500
2007-10-19,106.92163848876953,111.7865820711664,106.9144985872538,109.36482558254806,297169900
2007-10-22,107.54310607910156,107.70027105632218,106.20007477459181,106.34294905371726,261989800
2007-10-23,108.4146499633789,108.55038433951792,107.33593665400362,108.20034400169459,180085100
2007-10-24,108.21461486816406,108.4003612204394,106.32864625672546,108.02173951856551,326694200
2007-10-25,108.4718017578125,108.79327160066423,107.07161860653574,108.33606738179306,237374500
2007-10-26,109.74337768554688,109.74337768554686,108.5146395682254,109.34332544281078,176484000
2007-10-29,110.10777282714844,110.32922964721772,109.69342968934308,109.96488761364833,106841000
2007-10-30,109.34337615966797,109.83630179474706,109.20764174993765,109.62198487941556,132981600
2007-10-31,110.47925567626953,110.92218026439014,109.18622502032814,110.00062068156602,220954400
2007-11-01,107.8931655883789,109.59339907177902,107.57883560987372,109.50766577725332,333040800
2007-11-02,108.01457214355469,108.58608000792812,106.59295873036496,108.25031954638145,331228200
2007-11-05,107.19305419921875,107.98601889876319,106.42152009420731,106.90015487312404,226841000
2007-11-06,108.6361083984375,108.66467889069948,107.0858894031901,107.77170112415985,177800500
2007-11-07,105.66429138183594,107.96460332024611,105.4071133110631,107.47167777621407,306639700
2007-11-08,105.12852478027344,106.01435204880967,103.6354680642441,105.72146352648367,374509900
2007-11-09,103.68544006347656,105.39995311537884,103.5068444997114,104.07835248388155,277745100
2007-11-12,102.6567153930664,104.73557011873172,102.6567153930664,103.73543944346669,243087800
2007-11-13,105.78573608398438,105.95004096670345,103.74260219672348,103.84975518532086,191117400
2007-11-14,105.49284362792969,106.7287220800542,104.85704375249583,106.60013848531047,230558800
2007-11-15,103.97117614746094,105.36423009840037,103.24251418304502,104.7069998105667,263111100
2007-11-16,104.14981079101562,104.635596516946,103.27827424562551,104.52129271077287,308770600
2007-11-19,102.69960021972656,103.84261631223457,102.29240795842425,103.78546441754824,267746000
2007-11-20,103.32826232910156,103.96406218249201,101.5208758615778,102.8853487617492,414767500
2007-11-21,101.21366882324219,102.80674904000162,101.2065289251815,102.21381048273265,259012400
2007-11-23,102.96389770507812,103.11391184486243,101.94232561249224,102.20665440740794,77688400
2007-11-26,100.69219207763672,103.49972043792255,100.48502598823814,103.17823965346881,214232000
2007-11-27,101.84949493408203,102.32097899164864,100.69218813668554,101.25655628678967,293897900
2007-11-28,105.10708618164062,105.34997358191343,102.97107887773352,103.00680017791726,258596900
2007-11-29,105.14274597167969,105.52851838699928,104.37122294225072,104.74269376364833,199409900
2007-11-30,106.20010375976562,107.06450046978992,105.24997373837986,106.4715616940103,222908000
2007-12-03,105.5,106.0500775648261,105.22139126727721,105.86434204321478,146430400
2007-12-04,104.55697631835938,105.39994205860938,104.52125502923198,104.7712931525167,136533900
2007-12-05,106.30720520019531,106.58581380058175,105.6071137506152,105.6785454247156,171130000
2007-12-06,107.82888793945312,108.0217742516795,106.13580503382997,106.17866623641116,154457400
2007-12-07,107.80738830566406,108.22887106197166,107.55021035424512,108.17171919492256,148980100
2007-12-10,108.6432113647461,108.76465499163966,107.77166448882389,108.07170360831458,123914300
2007-12-11,105.66429138183594,109.22191227701943,105.60713948826319,108.68612553796008,250346400
2007-12-12,106.707275390625,108.4217993662793,105.15706718429055,107.91458316207189,322435600
2007-12-13,106.48582458496094,106.72157205356392,105.22851565302058,105.95718865591991,237551300
2007-12-14,105.13562774658203,106.51439106982403,105.0856266605741,105.67855429787834,159152900
2007-12-17,103.63545227050781,104.92133177411053,103.48542718142907,104.73559628818357,177269400
2007-12-18,104.21408081054688,104.64270359835218,102.8424682684764,104.37124576959107,245569300
2007-12-19,104.21408081054688,104.93560292208069,103.54255978565031,104.25694199926666,198917200
2007-12-20,104.87132263183594,104.91418382525286,103.71401590653525,104.89989312724433,214813800
2007-12-21,106.3830795288086,106.59134509152084,105.63617270306054,105.83726047342465,146084400
2007-12-24,107.1730728149414,107.35261626445443,106.63444246640236,106.87862988617155,45601400
2007-12-26,107.4028549194336,107.49621002772597,106.64877051200047,106.75649215943726,67093100
2007-12-27,106.052734375,107.029451279367,105.80138009485027,107.0222734856931,122981700
2007-12-28,105.7869644165039,106.72776999861901,105.49968842601858,106.67749259086212,116398100
2007-12-31,105.00418853759766,106.00962740161208,104.89645590029929,105.64336273510577,108126800
2008-01-02,104.08490753173828,105.56435453682542,103.33083392473071,105.23398981801974,204935600
2008-01-03,104.0346450805664,104.4870980289736,103.4672926658724,104.07055595810783,125133300
2008-01-04,101.48512268066406,103.01483615159529,101.19785758719888,102.94301439899856,232330900
2008-01-07,101.39896392822266,102.14585988319608,100.61615709036928,101.8442281922378,234991000
2008-01-08,99.76151275634766,102.6270188478494,99.42397023573318,102.0381221036347,326365700
2008-01-09,100.81002807617188,101.11165968318284,98.89250581544945,99.89076671429281,301824900
2008-01-10,101.47076416015625,102.55521353440862,100.09187187728641,100.31450398609108,335701200
2008-01-11,100.6520767211914,101.90888115881546,99.82618104556734,101.10452982544489,267076600
2008-01-14,101.46358489990234,101.88012698325306,100.83158850330655,101.37740755798895,170365500
2008-01-15,99.2300796508789,101.61442209561791,99.03616964279149,100.3935177824767,239940100
2008-01-16,98.37542724609375,99.91231847714465,97.87270786368657,98.64833675016935,378802600
2008-01-17,95.82591247558594,99.02179423885958,95.46682562204607,98.97151681930268,397892600
2008-01-18,94.84200286865234,96.96780152409502,94.15256235661535,96.76671379487928,348561500
2008-01-22,93.87968444824219,95.10775556752627,90.48990307540704,91.35889275695673,435923700
2008-01-23,96.13470458984375,96.37170315848185,91.09312358076458,91.27266695472153,511913000
2008-01-24,96.94627380371094,97.2838163266844,95.73973626322979,96.57999819537821,259949300
2008-01-25,95.54583740234375,98.21744481144356,95.22985013587537,98.03790136168396,269603900
2008-01-28,97.12582397460938,97.32691175223793,94.8420257023108,95.70383202907061,217934600
2008-01-29,97.60698699951172,97.9947959630846,96.8672689894211,97.74344175139534,168968300
2008-01-30,96.88886260986328,99.49582692985622,96.6662304102585,97.37003790285628,334939200
2008-01-31,98.65555572509766,99.49581796326822,95.66077155567997,95.80440415940339,343680800
2008-02-01,100.24268341064453,100.26422774433355,98.76324738554146,99.06487901564843,206843600
2008-02-04,98.97872161865234,100.04161580910376,98.84944463201666,99.97698279501736,124694300
2008-02-05,96.32861328125,97.8511375664024,95.99824865563468,97.62850553887061,286882500
2008-02-06,95.55301666259766,97.13299667185231,95.09338591520608,96.65182158930656,250792900
2008-02-07,96.18499755859375,96.80262737365169,94.60501762379417,94.6552950424256,297368100
2008-02-08,95.5673828125,96.39327821257757,94.87075342281591,95.58173839690281,221643500
2008-02-11,96.05575561523438,96.40047600626875,94.82767346938287,95.58894698067664,188576300
2008-02-12,96.94627380371094,97.89425740980356,96.2209113376159,96.88881859145363,256654400
2008-02-13,97.9373550415039,98.43289670391606,97.0540043589435,97.67881204191765,181967800
2008-02-14,97.0755386352539,98.38979783374185,96.80262911995642,98.35388695670885,215207200
2008-02-15,97.05398559570312,97.1114408021104,96.170635083919,96.59435490290502,154110300
2008-02-19,97.3268814086914,98.31077565380168,96.67334085592158,98.18868746676642,145190000
